InvoiceID,ClientID,ClientName,Industry,ServiceType,Consultant,HoursWorked,HourlyRate,InvoiceAmount,InvoiceDate,DueDate,PaymentStatus,City,RevenuePerHour,PaymentDelay
201637,5130,Client_10,Manufacturing,Data Analysis,Consultant_30,19,350,6650,2026-01-01T00:00:00Z,2026-04-26T00:00:00Z,Paid,Durban,350,115
201638,7909,Client_534,Tech,Consulting,Consultant_4,20,600,12000,2026-02-07T00:00:00Z,2026-05-30T00:00:00Z,Unpaid,Cape Town,600,112
201639,6406,Client_402,Manufacturing,Data Analysis,Consultant_2,20,500,10000,2026-02-13T00:00:00Z,2026-06-22T00:00:00Z,Paid,Johannesburg,500,129
201640,6352,Client_272,Retail,Consulting,Consultant_11,16,350,5600,2026-03-28T00:00:00Z,2026-05-23T00:00:00Z,Unpaid,Johannesburg,350,56
201641,7949,Client_223,Healthcare,Data Analysis,Consultant_20,7,500,3500,2026-01-27T00:00:00Z,2026-06-05T00:00:00Z,Paid,Cape Town,500,129
201642,8976,Client_53,Tech,Data Analysis,Consultant_19,16,350,5600,2026-03-16T00:00:00Z,2026-05-10T00:00:00Z,Unpaid,Cape Town,350,55
201643,5742,Client_30,Finance,Advisory,Consultant_7,12,600,7200,2026-02-07T00:00:00Z,2026-05-25T00:00:00Z,Paid,Johannesburg,600,107
201644,5784,Client_664,Tech,Bookkeeping,Consultant_23,20,350,7000,2026-02-11T00:00:00Z,2026-04-17T00:00:00Z,Unpaid,Durban,350,65
201645,5287,Client_322,Healthcare,Consulting,Consultant_25,10,350,3500,2026-01-12T00:00:00Z,2026-05-13T00:00:00Z,Paid,Cape Town,350,121
201646,8775,Client_725,Finance,Bookkeeping,Consultant_6,18,350,6300,2026-03-09T00:00:00Z,2026-04-29T00:00:00Z,Unpaid,Durban,350,51
201647,6333,Client_338,Manufacturing,Advisory,Consultant_14,17,600,10200,2026-02-03T00:00:00Z,2026-04-16T00:00:00Z,Paid,Pretoria,600,72
201648,6439,Client_715,Finance,Data Analysis,Consultant_8,16,500,8000,2026-01-06T00:00:00Z,2026-06-24T00:00:00Z,Unpaid,Durban,500,169
201649,7813,Client_631,Healthcare,Advisory,Consultant_29,14,450,6300,2026-01-04T00:00:00Z,2026-05-03T00:00:00Z,Unpaid,Pretoria,450,119
201650,5744,Client_698,Healthcare,Consulting,Consultant_27,8,350,2800,2026-02-21T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Johannesburg,350,59
201651,7952,Client_504,Manufacturing,Data Analysis,Consultant_5,17,350,5950,2026-03-17T00:00:00Z,2026-05-15T00:00:00Z,Unpaid,Cape Town,350,59
201652,8904,Client_305,Finance,Consulting,Consultant_14,7,450,3150,2026-02-07T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Cape Town,450,82
201653,5237,Client_85,Tech,Bookkeeping,Consultant_24,8,500,4000,2026-01-26T00:00:00Z,2026-04-17T00:00:00Z,Unpaid,Pretoria,500,81
201654,7658,Client_729,Manufacturing,Consulting,Consultant_20,9,600,5400,2026-03-14T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Cape Town,600,28
201655,5239,Client_292,Retail,Consulting,Consultant_14,9,450,4050,2026-02-22T00:00:00Z,2026-06-27T00:00:00Z,Paid,Cape Town,450,125
201656,5896,Client_566,Healthcare,Data Analysis,Consultant_22,12,350,4200,2026-03-23T00:00:00Z,2026-04-27T00:00:00Z,Unpaid,Durban,350,35
201657,8931,Client_240,Finance,Data Analysis,Consultant_1,15,600,9000,2026-02-16T00:00:00Z,2026-05-16T00:00:00Z,Paid,Johannesburg,600,89
201658,5947,Client_347,Healthcare,Consulting,Consultant_18,11,600,6600,2026-01-31T00:00:00Z,2026-06-17T00:00:00Z,Unpaid,Johannesburg,600,137
201659,6014,Client_369,Healthcare,Data Analysis,Consultant_28,17,450,7650,2026-03-16T00:00:00Z,2026-04-05T00:00:00Z,Paid,Cape Town,450,20
201660,7956,Client_178,Finance,Consulting,Consultant_28,20,450,9000,2026-03-02T00:00:00Z,2026-06-19T00:00:00Z,Paid,Johannesburg,450,109
201661,7208,Client_536,Finance,Advisory,Consultant_23,6,600,3600,2026-01-27T00:00:00Z,2026-05-22T00:00:00Z,Paid,Johannesburg,600,115
201662,5843,Client_687,Tech,Bookkeeping,Consultant_7,16,450,7200,2026-03-24T00:00:00Z,2026-05-25T00:00:00Z,Paid,Durban,450,62
201663,8038,Client_565,Finance,Consulting,Consultant_17,10,600,6000,2026-01-01T00:00:00Z,2026-05-11T00:00:00Z,Paid,Cape Town,600,130
201664,7574,Client_220,Retail,Advisory,Consultant_14,8,500,4000,2026-03-19T00:00:00Z,2026-06-18T00:00:00Z,Unpaid,Johannesburg,500,91
201665,7475,Client_511,Tech,Bookkeeping,Consultant_9,16,350,5600,2026-01-30T00:00:00Z,2026-04-18T00:00:00Z,Paid,Johannesburg,350,78
201666,5454,Client_6,Finance,Data Analysis,Consultant_14,9,600,5400,2026-02-15T00:00:00Z,2026-06-10T00:00:00Z,Unpaid,Durban,600,115
201667,6791,Client_666,Healthcare,Consulting,Consultant_17,7,600,4200,2026-01-14T00:00:00Z,2026-06-07T00:00:00Z,Unpaid,Cape Town,600,144
201668,7178,Client_681,Retail,Data Analysis,Consultant_18,8,600,4800,2026-03-16T00:00:00Z,2026-05-26T00:00:00Z,Unpaid,Durban,600,71
201669,7694,Client_372,Retail,Consulting,Consultant_2,15,600,9000,2026-02-15T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Durban,600,74
201670,8962,Client_123,Finance,Data Analysis,Consultant_10,12,500,6000,2026-01-25T00:00:00Z,2026-05-17T00:00:00Z,Unpaid,Cape Town,500,112
201671,8937,Client_291,Finance,Bookkeeping,Consultant_12,14,600,8400,2026-01-17T00:00:00Z,2026-05-18T00:00:00Z,Unpaid,Pretoria,600,121
201672,5422,Client_108,Manufacturing,Bookkeeping,Consultant_29,14,500,7000,2026-01-07T00:00:00Z,2026-05-21T00:00:00Z,Paid,Pretoria,500,134
201673,8911,Client_118,Healthcare,Bookkeeping,Consultant_4,16,350,5600,2026-01-10T00:00:00Z,2026-06-08T00:00:00Z,Unpaid,Durban,350,149
201674,8500,Client_755,Finance,Advisory,Consultant_23,18,500,9000,2026-02-06T00:00:00Z,2026-04-30T00:00:00Z,Paid,Cape Town,500,83
201675,7472,Client_686,Finance,Data Analysis,Consultant_15,11,350,3850,2026-03-28T00:00:00Z,2026-06-20T00:00:00Z,Unpaid,Johannesburg,350,84
201676,6161,Client_640,Healthcare,Consulting,Consultant_7,14,350,4900,2026-01-16T00:00:00Z,2026-06-21T00:00:00Z,Paid,Johannesburg,350,156
201677,8430,Client_529,Healthcare,Bookkeeping,Consultant_13,10,450,4500,2026-03-31T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Durban,450,21
201678,5168,Client_166,Manufacturing,Bookkeeping,Consultant_2,19,500,9500,2026-03-06T00:00:00Z,2026-06-07T00:00:00Z,Paid,Cape Town,500,93
201679,6976,Client_20,Manufacturing,Advisory,Consultant_9,8,450,3600,2026-01-04T00:00:00Z,2026-04-17T00:00:00Z,Unpaid,Johannesburg,450,103
201680,6073,Client_86,Healthcare,Advisory,Consultant_30,11,500,5500,2026-03-28T00:00:00Z,2026-06-07T00:00:00Z,Paid,Durban,500,71
201681,5456,Client_695,Healthcare,Bookkeeping,Consultant_27,11,450,4950,2026-03-14T00:00:00Z,2026-04-29T00:00:00Z,Paid,Cape Town,450,46
201682,6758,Client_338,Finance,Data Analysis,Consultant_19,19,450,8550,2026-01-04T00:00:00Z,2026-06-22T00:00:00Z,Unpaid,Pretoria,450,169
201683,7274,Client_678,Finance,Data Analysis,Consultant_9,15,350,5250,2026-02-16T00:00:00Z,2026-04-20T00:00:00Z,Paid,Cape Town,350,63
201684,6464,Client_753,Finance,Consulting,Consultant_12,7,500,3500,2026-02-12T00:00:00Z,2026-04-03T00:00:00Z,Paid,Durban,500,50
201685,7972,Client_692,Manufacturing,Data Analysis,Consultant_27,12,350,4200,2026-03-10T00:00:00Z,2026-05-20T00:00:00Z,Unpaid,Cape Town,350,71
201686,5497,Client_248,Healthcare,Bookkeeping,Consultant_3,17,600,10200,2026-01-30T00:00:00Z,2026-04-30T00:00:00Z,Paid,Durban,600,90
201687,5706,Client_358,Tech,Advisory,Consultant_27,8,600,4800,2026-01-02T00:00:00Z,2026-04-17T00:00:00Z,Unpaid,Johannesburg,600,105
201688,8012,Client_743,Finance,Bookkeeping,Consultant_20,18,600,10800,2026-01-30T00:00:00Z,2026-05-09T00:00:00Z,Unpaid,Durban,600,99
201689,8681,Client_338,Finance,Data Analysis,Consultant_6,20,350,7000,2026-01-29T00:00:00Z,2026-05-28T00:00:00Z,Paid,Johannesburg,350,119
201690,8553,Client_18,Retail,Bookkeeping,Consultant_17,6,350,2100,2026-02-24T00:00:00Z,2026-05-22T00:00:00Z,Unpaid,Johannesburg,350,87
201691,6028,Client_364,Finance,Bookkeeping,Consultant_21,8,600,4800,2026-01-20T00:00:00Z,2026-06-11T00:00:00Z,Paid,Pretoria,600,142
201692,7253,Client_679,Tech,Data Analysis,Consultant_23,8,350,2800,2026-02-16T00:00:00Z,2026-06-28T00:00:00Z,Paid,Cape Town,350,132
201693,6956,Client_663,Tech,Data Analysis,Consultant_14,15,500,7500,2026-01-10T00:00:00Z,2026-06-03T00:00:00Z,Unpaid,Cape Town,500,144
201694,8530,Client_268,Manufacturing,Advisory,Consultant_30,10,600,6000,2026-03-02T00:00:00Z,2026-04-13T00:00:00Z,Unpaid,Cape Town,600,42
201695,5733,Client_216,Retail,Bookkeeping,Consultant_5,18,600,10800,2026-01-01T00:00:00Z,2026-06-12T00:00:00Z,Paid,Cape Town,600,162
201696,5332,Client_464,Finance,Bookkeeping,Consultant_18,6,350,2100,2026-03-28T00:00:00Z,2026-04-19T00:00:00Z,Paid,Pretoria,350,22
201697,8230,Client_539,Healthcare,Advisory,Consultant_1,14,350,4900,2026-01-29T00:00:00Z,2026-06-23T00:00:00Z,Unpaid,Pretoria,350,145
201698,7876,Client_595,Tech,Bookkeeping,Consultant_8,8,500,4000,2026-02-21T00:00:00Z,2026-06-15T00:00:00Z,Unpaid,Cape Town,500,114
201699,8995,Client_465,Retail,Advisory,Consultant_4,20,600,12000,2026-01-24T00:00:00Z,2026-04-22T00:00:00Z,Unpaid,Pretoria,600,88
201700,6613,Client_75,Manufacturing,Advisory,Consultant_12,12,500,6000,2026-01-24T00:00:00Z,2026-04-11T00:00:00Z,Unpaid,Cape Town,500,77
201701,8331,Client_320,Tech,Advisory,Consultant_11,8,600,4800,2026-01-13T00:00:00Z,2026-05-21T00:00:00Z,Unpaid,Pretoria,600,128
201702,6063,Client_413,Manufacturing,Advisory,Consultant_1,7,600,4200,2026-03-26T00:00:00Z,2026-06-02T00:00:00Z,Unpaid,Cape Town,600,68
201703,8931,Client_294,Manufacturing,Consulting,Consultant_5,11,600,6600,2026-01-28T00:00:00Z,2026-05-26T00:00:00Z,Paid,Durban,600,118
201704,8400,Client_80,Tech,Consulting,Consultant_27,6,600,3600,2026-02-02T00:00:00Z,2026-06-14T00:00:00Z,Unpaid,Durban,600,132
201705,5918,Client_421,Tech,Bookkeeping,Consultant_12,18,600,10800,2026-03-10T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Durban,600,22
201706,5760,Client_76,Tech,Data Analysis,Consultant_6,18,450,8100,2026-01-01T00:00:00Z,2026-05-17T00:00:00Z,Unpaid,Cape Town,450,136
201707,6676,Client_508,Finance,Advisory,Consultant_14,18,450,8100,2026-02-04T00:00:00Z,2026-06-22T00:00:00Z,Paid,Cape Town,450,138
201708,7756,Client_88,Retail,Data Analysis,Consultant_3,14,350,4900,2026-03-05T00:00:00Z,2026-06-27T00:00:00Z,Paid,Pretoria,350,114
201709,5089,Client_623,Manufacturing,Consulting,Consultant_22,13,600,7800,2026-03-29T00:00:00Z,2026-05-20T00:00:00Z,Paid,Johannesburg,600,52
201710,6117,Client_567,Healthcare,Data Analysis,Consultant_23,8,600,4800,2026-02-15T00:00:00Z,2026-04-30T00:00:00Z,Paid,Cape Town,600,74
201711,7566,Client_163,Healthcare,Data Analysis,Consultant_9,10,600,6000,2026-01-04T00:00:00Z,2026-04-04T00:00:00Z,Unpaid,Pretoria,600,90
201712,6989,Client_782,Finance,Data Analysis,Consultant_24,8,600,4800,2026-02-28T00:00:00Z,2026-05-20T00:00:00Z,Unpaid,Durban,600,81
201713,6964,Client_679,Retail,Bookkeeping,Consultant_21,14,450,6300,2026-03-24T00:00:00Z,2026-06-13T00:00:00Z,Paid,Cape Town,450,81
201714,5118,Client_293,Tech,Bookkeeping,Consultant_20,7,350,2450,2026-02-09T00:00:00Z,2026-05-13T00:00:00Z,Paid,Cape Town,350,93
201715,5668,Client_174,Healthcare,Bookkeeping,Consultant_22,20,500,10000,2026-01-01T00:00:00Z,2026-06-29T00:00:00Z,Unpaid,Johannesburg,500,179
201716,7064,Client_338,Manufacturing,Bookkeeping,Consultant_6,19,500,9500,2026-02-23T00:00:00Z,2026-04-02T00:00:00Z,Paid,Cape Town,500,38
201717,6464,Client_686,Finance,Data Analysis,Consultant_15,12,350,4200,2026-01-10T00:00:00Z,2026-05-08T00:00:00Z,Unpaid,Cape Town,350,118
201718,6567,Client_126,Healthcare,Advisory,Consultant_14,12,450,5400,2026-03-07T00:00:00Z,2026-04-20T00:00:00Z,Unpaid,Cape Town,450,44
201719,6766,Client_689,Tech,Bookkeeping,Consultant_7,11,450,4950,2026-01-22T00:00:00Z,2026-05-23T00:00:00Z,Unpaid,Cape Town,450,121
201720,7554,Client_179,Manufacturing,Data Analysis,Consultant_19,20,450,9000,2026-03-30T00:00:00Z,2026-06-24T00:00:00Z,Paid,Pretoria,450,86
201721,6186,Client_374,Tech,Data Analysis,Consultant_2,12,350,4200,2026-02-25T00:00:00Z,2026-06-18T00:00:00Z,Paid,Cape Town,350,113
201722,8862,Client_712,Retail,Consulting,Consultant_11,15,500,7500,2026-02-12T00:00:00Z,2026-05-11T00:00:00Z,Unpaid,Cape Town,500,88
201723,8020,Client_676,Finance,Data Analysis,Consultant_9,11,350,3850,2026-02-03T00:00:00Z,2026-05-07T00:00:00Z,Unpaid,Cape Town,350,93
201724,6930,Client_456,Manufacturing,Consulting,Consultant_26,19,350,6650,2026-03-11T00:00:00Z,2026-06-03T00:00:00Z,Paid,Cape Town,350,84
201725,5446,Client_448,Healthcare,Advisory,Consultant_26,13,450,5850,2026-01-03T00:00:00Z,2026-05-01T00:00:00Z,Paid,Cape Town,450,118
201726,8941,Client_508,Tech,Consulting,Consultant_20,7,500,3500,2026-01-15T00:00:00Z,2026-06-09T00:00:00Z,Paid,Durban,500,145
201727,6853,Client_50,Tech,Bookkeeping,Consultant_12,16,600,9600,2026-02-17T00:00:00Z,2026-05-11T00:00:00Z,Unpaid,Johannesburg,600,83
201728,7688,Client_266,Retail,Consulting,Consultant_17,6,350,2100,2026-02-28T00:00:00Z,2026-05-26T00:00:00Z,Unpaid,Cape Town,350,87
201729,6629,Client_184,Manufacturing,Data Analysis,Consultant_6,17,350,5950,2026-03-10T00:00:00Z,2026-05-12T00:00:00Z,Paid,Johannesburg,350,63
201730,8232,Client_83,Healthcare,Data Analysis,Consultant_11,15,500,7500,2026-02-25T00:00:00Z,2026-05-26T00:00:00Z,Paid,Cape Town,500,90
201731,8512,Client_15,Retail,Advisory,Consultant_19,9,450,4050,2026-03-27T00:00:00Z,2026-05-26T00:00:00Z,Unpaid,Johannesburg,450,60
201732,6008,Client_66,Healthcare,Data Analysis,Consultant_7,16,450,7200,2026-02-26T00:00:00Z,2026-04-19T00:00:00Z,Unpaid,Pretoria,450,52
201733,6154,Client_547,Manufacturing,Advisory,Consultant_28,9,450,4050,2026-01-07T00:00:00Z,2026-05-18T00:00:00Z,Paid,Cape Town,450,131
201734,5525,Client_558,Tech,Advisory,Consultant_24,17,600,10200,2026-03-01T00:00:00Z,2026-06-11T00:00:00Z,Paid,Cape Town,600,102
201735,7701,Client_104,Finance,Data Analysis,Consultant_10,7,500,3500,2026-02-04T00:00:00Z,2026-05-08T00:00:00Z,Paid,Durban,500,93
201736,8367,Client_692,Finance,Bookkeeping,Consultant_4,7,450,3150,2026-01-14T00:00:00Z,2026-05-05T00:00:00Z,Paid,Durban,450,111
201737,8215,Client_710,Healthcare,Advisory,Consultant_2,19,350,6650,2026-01-27T00:00:00Z,2026-05-20T00:00:00Z,Paid,Pretoria,350,113
201738,8906,Client_268,Finance,Advisory,Consultant_8,14,450,6300,2026-01-01T00:00:00Z,2026-04-08T00:00:00Z,Paid,Cape Town,450,97
201739,8847,Client_674,Tech,Bookkeeping,Consultant_22,15,350,5250,2026-03-24T00:00:00Z,2026-05-07T00:00:00Z,Paid,Cape Town,350,44
201740,5756,Client_658,Manufacturing,Data Analysis,Consultant_30,15,450,6750,2026-01-24T00:00:00Z,2026-05-09T00:00:00Z,Unpaid,Durban,450,105
201741,8178,Client_721,Tech,Consulting,Consultant_23,16,600,9600,2026-03-13T00:00:00Z,2026-05-19T00:00:00Z,Paid,Durban,600,67
201742,6475,Client_531,Healthcare,Data Analysis,Consultant_7,20,450,9000,2026-01-03T00:00:00Z,2026-05-26T00:00:00Z,Paid,Johannesburg,450,143
201743,7945,Client_500,Manufacturing,Data Analysis,Consultant_13,9,500,4500,2026-01-19T00:00:00Z,2026-06-13T00:00:00Z,Unpaid,Pretoria,500,145
201744,5239,Client_775,Tech,Data Analysis,Consultant_26,14,450,6300,2026-01-11T00:00:00Z,2026-06-02T00:00:00Z,Unpaid,Cape Town,450,142
201745,8053,Client_320,Healthcare,Consulting,Consultant_16,8,350,2800,2026-02-17T00:00:00Z,2026-04-24T00:00:00Z,Paid,Johannesburg,350,66
201746,6394,Client_144,Healthcare,Advisory,Consultant_24,14,450,6300,2026-03-12T00:00:00Z,2026-06-19T00:00:00Z,Paid,Durban,450,99
201747,6612,Client_146,Manufacturing,Consulting,Consultant_17,14,450,6300,2026-01-03T00:00:00Z,2026-04-10T00:00:00Z,Paid,Johannesburg,450,97
201748,6991,Client_189,Tech,Consulting,Consultant_21,5,500,2500,2026-02-05T00:00:00Z,2026-04-07T00:00:00Z,Paid,Pretoria,500,61
201749,8707,Client_186,Healthcare,Advisory,Consultant_21,16,500,8000,2026-03-07T00:00:00Z,2026-04-01T00:00:00Z,Paid,Pretoria,500,25
201750,8705,Client_442,Healthcare,Data Analysis,Consultant_3,8,350,2800,2026-02-06T00:00:00Z,2026-04-26T00:00:00Z,Paid,Durban,350,79
201751,7015,Client_610,Retail,Bookkeeping,Consultant_27,20,600,12000,2026-01-10T00:00:00Z,2026-04-02T00:00:00Z,Unpaid,Cape Town,600,82
201752,5835,Client_700,Tech,Data Analysis,Consultant_19,14,450,6300,2026-01-08T00:00:00Z,2026-04-29T00:00:00Z,Paid,Cape Town,450,111
201753,5090,Client_63,Healthcare,Advisory,Consultant_15,8,350,2800,2026-03-25T00:00:00Z,2026-04-26T00:00:00Z,Paid,Cape Town,350,32
201754,5005,Client_133,Retail,Bookkeeping,Consultant_11,12,600,7200,2026-01-14T00:00:00Z,2026-04-05T00:00:00Z,Paid,Cape Town,600,81
201755,5699,Client_717,Finance,Consulting,Consultant_13,8,500,4000,2026-03-16T00:00:00Z,2026-06-10T00:00:00Z,Paid,Johannesburg,500,86
201756,5337,Client_612,Finance,Consulting,Consultant_23,8,450,3600,2026-02-23T00:00:00Z,2026-05-25T00:00:00Z,Paid,Cape Town,450,91
201757,6740,Client_704,Healthcare,Advisory,Consultant_27,20,350,7000,2026-03-30T00:00:00Z,2026-04-01T00:00:00Z,Unpaid,Pretoria,350,2
201758,5257,Client_122,Tech,Data Analysis,Consultant_29,13,600,7800,2026-03-22T00:00:00Z,2026-04-06T00:00:00Z,Paid,Cape Town,600,15
201759,5224,Client_26,Manufacturing,Advisory,Consultant_24,20,450,9000,2026-02-02T00:00:00Z,2026-05-31T00:00:00Z,Unpaid,Cape Town,450,118
201760,7293,Client_138,Manufacturing,Consulting,Consultant_5,8,600,4800,2026-01-04T00:00:00Z,2026-04-23T00:00:00Z,Paid,Pretoria,600,109
201761,8429,Client_14,Manufacturing,Consulting,Consultant_16,10,450,4500,2026-01-03T00:00:00Z,2026-05-10T00:00:00Z,Paid,Pretoria,450,127
201762,7640,Client_404,Healthcare,Data Analysis,Consultant_20,6,500,3000,2026-02-09T00:00:00Z,2026-04-26T00:00:00Z,Paid,Cape Town,500,76
201763,7701,Client_259,Finance,Data Analysis,Consultant_5,11,600,6600,2026-02-01T00:00:00Z,2026-04-26T00:00:00Z,Paid,Cape Town,600,84
201764,5795,Client_578,Tech,Advisory,Consultant_20,8,350,2800,2026-01-11T00:00:00Z,2026-04-15T00:00:00Z,Paid,Cape Town,350,94
201765,5173,Client_493,Tech,Advisory,Consultant_20,14,350,4900,2026-03-20T00:00:00Z,2026-04-24T00:00:00Z,Paid,Pretoria,350,35
201766,7339,Client_469,Manufacturing,Data Analysis,Consultant_11,18,450,8100,2026-03-01T00:00:00Z,2026-06-12T00:00:00Z,Paid,Durban,450,103
201767,6568,Client_741,Retail,Bookkeeping,Consultant_18,15,350,5250,2026-03-20T00:00:00Z,2026-04-28T00:00:00Z,Paid,Johannesburg,350,39
201768,7655,Client_774,Manufacturing,Data Analysis,Consultant_29,12,500,6000,2026-01-27T00:00:00Z,2026-05-19T00:00:00Z,Unpaid,Cape Town,500,112
201769,7045,Client_638,Manufacturing,Bookkeeping,Consultant_24,17,600,10200,2026-01-01T00:00:00Z,2026-06-22T00:00:00Z,Unpaid,Cape Town,600,172
201770,7528,Client_470,Retail,Advisory,Consultant_23,7,600,4200,2026-03-24T00:00:00Z,2026-06-01T00:00:00Z,Unpaid,Durban,600,69
201771,7625,Client_530,Finance,Consulting,Consultant_13,9,350,3150,2026-03-22T00:00:00Z,2026-06-25T00:00:00Z,Paid,Cape Town,350,95
201772,6910,Client_495,Retail,Data Analysis,Consultant_1,15,500,7500,2026-02-05T00:00:00Z,2026-04-30T00:00:00Z,Unpaid,Pretoria,500,84
201773,6938,Client_783,Manufacturing,Data Analysis,Consultant_14,19,450,8550,2026-01-14T00:00:00Z,2026-06-18T00:00:00Z,Paid,Pretoria,450,155
201774,7550,Client_121,Retail,Bookkeeping,Consultant_9,5,600,3000,2026-03-20T00:00:00Z,2026-06-24T00:00:00Z,Paid,Cape Town,600,96
201775,5239,Client_469,Tech,Consulting,Consultant_16,14,450,6300,2026-02-18T00:00:00Z,2026-04-04T00:00:00Z,Unpaid,Cape Town,450,45
201776,6721,Client_140,Retail,Consulting,Consultant_21,6,500,3000,2026-01-03T00:00:00Z,2026-06-03T00:00:00Z,Paid,Johannesburg,500,151
201777,5681,Client_330,Tech,Data Analysis,Consultant_25,6,500,3000,2026-03-31T00:00:00Z,2026-05-07T00:00:00Z,Unpaid,Cape Town,500,37
201778,5120,Client_56,Healthcare,Bookkeeping,Consultant_26,5,500,2500,2026-02-27T00:00:00Z,2026-06-11T00:00:00Z,Paid,Cape Town,500,104
201779,6891,Client_706,Retail,Data Analysis,Consultant_21,19,350,6650,2026-02-23T00:00:00Z,2026-04-29T00:00:00Z,Paid,Cape Town,350,65
201780,8085,Client_782,Healthcare,Advisory,Consultant_28,8,450,3600,2026-02-13T00:00:00Z,2026-06-21T00:00:00Z,Unpaid,Johannesburg,450,128
201781,6048,Client_93,Tech,Advisory,Consultant_18,20,500,10000,2026-01-16T00:00:00Z,2026-04-29T00:00:00Z,Unpaid,Durban,500,103
201782,7131,Client_683,Finance,Advisory,Consultant_16,8,600,4800,2026-03-15T00:00:00Z,2026-06-11T00:00:00Z,Unpaid,Durban,600,88
201783,5234,Client_537,Finance,Bookkeeping,Consultant_12,9,500,4500,2026-03-22T00:00:00Z,2026-05-04T00:00:00Z,Paid,Cape Town,500,43
201784,5638,Client_258,Healthcare,Advisory,Consultant_8,7,350,2450,2026-03-11T00:00:00Z,2026-05-18T00:00:00Z,Paid,Cape Town,350,68
201785,5483,Client_591,Finance,Bookkeeping,Consultant_18,18,450,8100,2026-01-11T00:00:00Z,2026-05-04T00:00:00Z,Paid,Cape Town,450,113
201786,8119,Client_474,Healthcare,Consulting,Consultant_11,15,350,5250,2026-01-23T00:00:00Z,2026-04-24T00:00:00Z,Paid,Pretoria,350,91
201787,8185,Client_319,Tech,Bookkeeping,Consultant_24,18,500,9000,2026-02-12T00:00:00Z,2026-05-13T00:00:00Z,Unpaid,Johannesburg,500,90
201788,7844,Client_276,Manufacturing,Consulting,Consultant_29,18,500,9000,2026-03-25T00:00:00Z,2026-06-02T00:00:00Z,Paid,Pretoria,500,69
201789,6856,Client_537,Healthcare,Bookkeeping,Consultant_2,20,450,9000,2026-03-05T00:00:00Z,2026-05-23T00:00:00Z,Paid,Cape Town,450,79
201790,8038,Client_392,Healthcare,Advisory,Consultant_25,14,600,8400,2026-03-16T00:00:00Z,2026-06-14T00:00:00Z,Paid,Johannesburg,600,90
201791,7358,Client_313,Healthcare,Advisory,Consultant_13,9,600,5400,2026-03-05T00:00:00Z,2026-04-26T00:00:00Z,Unpaid,Cape Town,600,52
201792,7256,Client_523,Healthcare,Data Analysis,Consultant_5,19,500,9500,2026-02-07T00:00:00Z,2026-05-05T00:00:00Z,Paid,Durban,500,87
201793,8019,Client_354,Tech,Advisory,Consultant_25,11,350,3850,2026-01-24T00:00:00Z,2026-04-15T00:00:00Z,Unpaid,Cape Town,350,81
201794,7967,Client_203,Tech,Data Analysis,Consultant_3,5,600,3000,2026-01-03T00:00:00Z,2026-06-16T00:00:00Z,Paid,Cape Town,600,164
201795,5968,Client_221,Manufacturing,Advisory,Consultant_27,14,450,6300,2026-02-20T00:00:00Z,2026-04-12T00:00:00Z,Paid,Johannesburg,450,51
201796,7766,Client_501,Finance,Bookkeeping,Consultant_3,11,500,5500,2026-02-05T00:00:00Z,2026-04-26T00:00:00Z,Unpaid,Durban,500,80
201797,8956,Client_386,Retail,Data Analysis,Consultant_10,20,600,12000,2026-03-10T00:00:00Z,2026-04-21T00:00:00Z,Unpaid,Durban,600,42
201798,5743,Client_512,Tech,Bookkeeping,Consultant_22,10,450,4500,2026-01-25T00:00:00Z,2026-05-01T00:00:00Z,Unpaid,Cape Town,450,96
201799,8521,Client_703,Finance,Consulting,Consultant_14,8,350,2800,2026-01-26T00:00:00Z,2026-04-22T00:00:00Z,Unpaid,Pretoria,350,86
201800,7327,Client_260,Manufacturing,Bookkeeping,Consultant_22,14,600,8400,2026-01-26T00:00:00Z,2026-04-21T00:00:00Z,Paid,Pretoria,600,85
201801,5643,Client_61,Retail,Data Analysis,Consultant_19,15,350,5250,2026-02-07T00:00:00Z,2026-05-10T00:00:00Z,Unpaid,Durban,350,92
