TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month
301744,2026-01-15T00:00:00Z,Business,Income,Marketing,Marketing Sub,17274,Entity_603,Marketing Transaction,Eft,Operations,Durban,2026-01
301745,2026-02-04T00:00:00Z,Business,Expense,Travel,Travel Sub,-17946,Entity_968,Travel Transaction,Cash,Admin,Johannesburg,2026-02
301746,2026-01-05T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-3241,Entity_996,Marketing Transaction,Eft,Admin,Durban,2026-01
301747,2026-01-23T00:00:00Z,Card,Expense,Travel,Travel Sub,-8311,Entity_513,Travel Transaction,Eft,Sales,Cape Town,2026-01
301748,2026-01-24T00:00:00Z,Card,Income,Consulting,Consulting Sub,17606,Entity_229,Consulting Transaction,Card,Operations,Pretoria,2026-01
301749,2026-01-21T00:00:00Z,Business,Income,Utilities,Utilities Sub,13445,Entity_142,Utilities Transaction,Eft,Sales,Pretoria,2026-01
301750,2026-02-13T00:00:00Z,Business,Income,Utilities,Utilities Sub,10201,Entity_245,Utilities Transaction,Cash,Operations,Pretoria,2026-02
301751,2026-01-06T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-11849,Entity_968,Marketing Transaction,Eft,Sales,Pretoria,2026-01
301752,2026-01-19T00:00:00Z,Card,Expense,Rent,Rent Sub,-3916,Entity_124,Rent Transaction,Card,Sales,Cape Town,2026-01
301753,2026-03-04T00:00:00Z,Business,Income,Consulting,Consulting Sub,12912,Entity_946,Consulting Transaction,Card,Admin,Johannesburg,2026-03
301754,2026-02-07T00:00:00Z,Card,Expense,Software,Software Sub,-870,Entity_846,Software Transaction,Card,Admin,Johannesburg,2026-02
301755,2026-01-23T00:00:00Z,Business,Expense,Rent,Rent Sub,-8590,Entity_463,Rent Transaction,Card,Admin,Johannesburg,2026-01
301756,2026-03-13T00:00:00Z,Card,Income,Marketing,Marketing Sub,11420,Entity_387,Marketing Transaction,Card,Operations,Durban,2026-03
301757,2026-02-16T00:00:00Z,Card,Income,Consulting,Consulting Sub,11378,Entity_368,Consulting Transaction,Cash,Admin,Cape Town,2026-02
301758,2026-02-08T00:00:00Z,Business,Income,Rent,Rent Sub,675,Entity_309,Rent Transaction,Card,Sales,Pretoria,2026-02
301759,2026-01-15T00:00:00Z,Card,Income,Travel,Travel Sub,624,Entity_696,Travel Transaction,Eft,Sales,Cape Town,2026-01
301760,2026-03-18T00:00:00Z,Card,Income,Consulting,Consulting Sub,15127,Entity_156,Consulting Transaction,Card,Admin,Pretoria,2026-03
301761,2026-01-27T00:00:00Z,Business,Income,Utilities,Utilities Sub,4836,Entity_673,Utilities Transaction,Eft,Admin,Pretoria,2026-01
301762,2026-03-06T00:00:00Z,Card,Expense,Software,Software Sub,-5766,Entity_598,Software Transaction,Eft,Operations,Cape Town,2026-03
301763,2026-02-04T00:00:00Z,Business,Income,Rent,Rent Sub,5884,Entity_264,Rent Transaction,Card,Sales,Pretoria,2026-02
301764,2026-02-04T00:00:00Z,Business,Income,Software,Software Sub,13390,Entity_982,Software Transaction,Card,Operations,Johannesburg,2026-02
301765,2026-01-10T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-19405,Entity_731,Utilities Transaction,Eft,Sales,Durban,2026-01
301766,2026-01-06T00:00:00Z,Card,Income,Sales,Sales Sub,8094,Entity_798,Sales Transaction,Eft,Sales,Pretoria,2026-01
301767,2026-02-17T00:00:00Z,Business,Income,Rent,Rent Sub,7255,Entity_904,Rent Transaction,Card,Admin,Pretoria,2026-02
301768,2026-02-19T00:00:00Z,Business,Income,Travel,Travel Sub,9307,Entity_229,Travel Transaction,Card,Sales,Johannesburg,2026-02
301769,2026-03-26T00:00:00Z,Business,Expense,Software,Software Sub,-680,Entity_559,Software Transaction,Eft,Admin,Johannesburg,2026-03
301770,2026-03-08T00:00:00Z,Business,Income,Rent,Rent Sub,18856,Entity_149,Rent Transaction,Eft,Admin,Pretoria,2026-03
301771,2026-02-11T00:00:00Z,Card,Expense,Sales,Sales Sub,-5207,Entity_188,Sales Transaction,Card,Operations,Pretoria,2026-02
301772,2026-02-17T00:00:00Z,Business,Expense,Rent,Rent Sub,-3766,Entity_803,Rent Transaction,Card,Admin,Johannesburg,2026-02
301773,2026-01-24T00:00:00Z,Card,Income,Consulting,Consulting Sub,5570,Entity_694,Consulting Transaction,Eft,Operations,Cape Town,2026-01
301774,2026-02-09T00:00:00Z,Card,Expense,Travel,Travel Sub,-7697,Entity_786,Travel Transaction,Card,Sales,Durban,2026-02
301775,2026-02-26T00:00:00Z,Business,Income,Software,Software Sub,3837,Entity_85,Software Transaction,Eft,Admin,Cape Town,2026-02
301776,2026-02-02T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-18918,Entity_38,Marketing Transaction,Eft,Admin,Durban,2026-02
301777,2026-03-23T00:00:00Z,Business,Income,Software,Software Sub,12393,Entity_253,Software Transaction,Card,Operations,Cape Town,2026-03
301778,2026-02-03T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-15829,Entity_989,Marketing Transaction,Card,Operations,Durban,2026-02
301779,2026-01-29T00:00:00Z,Business,Expense,Software,Software Sub,-18752,Entity_843,Software Transaction,Eft,Sales,Pretoria,2026-01
301780,2026-02-18T00:00:00Z,Business,Income,Utilities,Utilities Sub,1943,Entity_703,Utilities Transaction,Card,Admin,Cape Town,2026-02
301781,2026-02-13T00:00:00Z,Business,Expense,Rent,Rent Sub,-8131,Entity_507,Rent Transaction,Card,Operations,Johannesburg,2026-02
301782,2026-01-08T00:00:00Z,Business,Expense,Rent,Rent Sub,-6032,Entity_557,Rent Transaction,Eft,Operations,Durban,2026-01
301783,2026-01-22T00:00:00Z,Card,Expense,Rent,Rent Sub,-12335,Entity_786,Rent Transaction,Card,Admin,Johannesburg,2026-01
301784,2026-02-27T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-6569,Entity_288,Consulting Transaction,Eft,Operations,Pretoria,2026-02
301785,2026-02-22T00:00:00Z,Card,Expense,Travel,Travel Sub,-6137,Entity_691,Travel Transaction,Card,Admin,Cape Town,2026-02
301786,2026-01-22T00:00:00Z,Card,Expense,Travel,Travel Sub,-12073,Entity_164,Travel Transaction,Cash,Sales,Durban,2026-01
301787,2026-01-02T00:00:00Z,Business,Income,Sales,Sales Sub,12998,Entity_234,Sales Transaction,Card,Sales,Johannesburg,2026-01
301788,2026-01-12T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-13434,Entity_622,Marketing Transaction,Eft,Sales,Cape Town,2026-01
301789,2026-01-07T00:00:00Z,Card,Income,Software,Software Sub,5725,Entity_668,Software Transaction,Card,Admin,Johannesburg,2026-01
301790,2026-01-02T00:00:00Z,Card,Income,Marketing,Marketing Sub,8056,Entity_115,Marketing Transaction,Cash,Operations,Johannesburg,2026-01
301791,2026-01-05T00:00:00Z,Business,Expense,Software,Software Sub,-16152,Entity_418,Software Transaction,Eft,Admin,Pretoria,2026-01
301792,2026-03-20T00:00:00Z,Card,Income,Utilities,Utilities Sub,6170,Entity_330,Utilities Transaction,Card,Admin,Johannesburg,2026-03
301793,2026-02-18T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-9526,Entity_76,Consulting Transaction,Card,Sales,Johannesburg,2026-02
301794,2026-01-14T00:00:00Z,Card,Income,Marketing,Marketing Sub,6758,Entity_13,Marketing Transaction,Eft,Operations,Cape Town,2026-01
301795,2026-03-22T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-10400,Entity_268,Consulting Transaction,Card,Admin,Durban,2026-03
301796,2026-01-21T00:00:00Z,Business,Expense,Software,Software Sub,-19048,Entity_639,Software Transaction,Cash,Sales,Cape Town,2026-01
301797,2026-01-30T00:00:00Z,Business,Income,Utilities,Utilities Sub,1657,Entity_717,Utilities Transaction,Eft,Admin,Johannesburg,2026-01
301798,2026-02-02T00:00:00Z,Business,Expense,Sales,Sales Sub,-15140,Entity_41,Sales Transaction,Card,Admin,Cape Town,2026-02
301799,2026-02-28T00:00:00Z,Business,Expense,Software,Software Sub,-2930,Entity_473,Software Transaction,Card,Admin,Cape Town,2026-02
301800,2026-03-22T00:00:00Z,Card,Income,Travel,Travel Sub,7243,Entity_604,Travel Transaction,Eft,Admin,Cape Town,2026-03
301801,2026-02-10T00:00:00Z,Business,Income,Sales,Sales Sub,15483,Entity_350,Sales Transaction,Card,Sales,Cape Town,2026-02
301802,2026-03-03T00:00:00Z,Business,Expense,Rent,Rent Sub,-11230,Entity_244,Rent Transaction,Card,Operations,Cape Town,2026-03
301803,2026-01-15T00:00:00Z,Card,Expense,Software,Software Sub,-360,Entity_823,Software Transaction,Cash,Admin,Johannesburg,2026-01
301804,2026-03-17T00:00:00Z,Business,Income,Marketing,Marketing Sub,8832,Entity_678,Marketing Transaction,Card,Sales,Cape Town,2026-03
301805,2026-03-06T00:00:00Z,Card,Income,Software,Software Sub,16046,Entity_376,Software Transaction,Card,Sales,Johannesburg,2026-03
301806,2026-02-22T00:00:00Z,Card,Expense,Software,Software Sub,-6230,Entity_720,Software Transaction,Card,Admin,Durban,2026-02
301807,2026-03-09T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-18839,Entity_597,Consulting Transaction,Card,Admin,Cape Town,2026-03
301808,2026-02-24T00:00:00Z,Card,Income,Utilities,Utilities Sub,18894,Entity_615,Utilities Transaction,Eft,Operations,Cape Town,2026-02
301809,2026-03-28T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-14295,Entity_785,Utilities Transaction,Eft,Admin,Pretoria,2026-03
301810,2026-02-16T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-357,Entity_250,Marketing Transaction,Card,Admin,Pretoria,2026-02
301811,2026-03-12T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-5656,Entity_626,Marketing Transaction,Eft,Admin,Cape Town,2026-03
301812,2026-02-05T00:00:00Z,Business,Expense,Travel,Travel Sub,-9011,Entity_200,Travel Transaction,Cash,Sales,Pretoria,2026-02
301813,2026-02-06T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-3316,Entity_779,Consulting Transaction,Eft,Sales,Cape Town,2026-02
301814,2026-03-13T00:00:00Z,Card,Income,Travel,Travel Sub,7246,Entity_790,Travel Transaction,Cash,Admin,Durban,2026-03
301815,2026-03-30T00:00:00Z,Business,Income,Travel,Travel Sub,19256,Entity_233,Travel Transaction,Card,Admin,Cape Town,2026-03
301816,2026-01-08T00:00:00Z,Business,Income,Consulting,Consulting Sub,6702,Entity_777,Consulting Transaction,Card,Admin,Cape Town,2026-01
301817,2026-01-22T00:00:00Z,Card,Income,Utilities,Utilities Sub,3116,Entity_535,Utilities Transaction,Eft,Sales,Pretoria,2026-01
301818,2026-02-12T00:00:00Z,Business,Expense,Travel,Travel Sub,-11830,Entity_452,Travel Transaction,Eft,Sales,Cape Town,2026-02
301819,2026-01-16T00:00:00Z,Card,Income,Utilities,Utilities Sub,17507,Entity_183,Utilities Transaction,Eft,Admin,Cape Town,2026-01
301820,2026-03-16T00:00:00Z,Card,Expense,Software,Software Sub,-16214,Entity_494,Software Transaction,Card,Admin,Durban,2026-03
301821,2026-01-29T00:00:00Z,Card,Income,Consulting,Consulting Sub,15892,Entity_888,Consulting Transaction,Card,Operations,Durban,2026-01
301822,2026-01-29T00:00:00Z,Card,Income,Utilities,Utilities Sub,4973,Entity_597,Utilities Transaction,Cash,Sales,Cape Town,2026-01
301823,2026-01-05T00:00:00Z,Card,Expense,Sales,Sales Sub,-13379,Entity_501,Sales Transaction,Card,Admin,Johannesburg,2026-01
301824,2026-02-02T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-11304,Entity_537,Marketing Transaction,Cash,Admin,Durban,2026-02
301825,2026-03-09T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-4960,Entity_130,Marketing Transaction,Eft,Sales,Durban,2026-03
301826,2026-02-05T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-9177,Entity_692,Marketing Transaction,Eft,Admin,Pretoria,2026-02
301827,2026-03-12T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-17803,Entity_773,Utilities Transaction,Eft,Sales,Cape Town,2026-03
301828,2026-01-28T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-3241,Entity_102,Marketing Transaction,Eft,Admin,Cape Town,2026-01
301829,2026-02-07T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-15170,Entity_82,Utilities Transaction,Eft,Admin,Johannesburg,2026-02
301830,2026-03-10T00:00:00Z,Card,Income,Sales,Sales Sub,806,Entity_17,Sales Transaction,Eft,Sales,Johannesburg,2026-03
301831,2026-03-07T00:00:00Z,Business,Expense,Travel,Travel Sub,-13210,Entity_574,Travel Transaction,Card,Sales,Cape Town,2026-03
301832,2026-03-14T00:00:00Z,Business,Income,Consulting,Consulting Sub,10332,Entity_669,Consulting Transaction,Card,Admin,Durban,2026-03
301833,2026-02-25T00:00:00Z,Business,Expense,Sales,Sales Sub,-6519,Entity_352,Sales Transaction,Card,Sales,Pretoria,2026-02
301834,2026-02-21T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-6280,Entity_315,Consulting Transaction,Card,Admin,Cape Town,2026-02
301835,2026-02-22T00:00:00Z,Business,Income,Travel,Travel Sub,14240,Entity_996,Travel Transaction,Eft,Admin,Cape Town,2026-02
301836,2026-03-18T00:00:00Z,Card,Income,Travel,Travel Sub,12202,Entity_83,Travel Transaction,Cash,Operations,Cape Town,2026-03
301837,2026-02-08T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-1812,Entity_47,Marketing Transaction,Eft,Operations,Durban,2026-02
301838,2026-01-21T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-15117,Entity_955,Marketing Transaction,Eft,Admin,Cape Town,2026-01
301839,2026-02-16T00:00:00Z,Business,Income,Marketing,Marketing Sub,1457,Entity_9,Marketing Transaction,Cash,Operations,Cape Town,2026-02
301840,2026-02-01T00:00:00Z,Business,Income,Marketing,Marketing Sub,6246,Entity_821,Marketing Transaction,Card,Operations,Pretoria,2026-02
301841,2026-02-13T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-12615,Entity_906,Utilities Transaction,Card,Operations,Johannesburg,2026-02
301842,2026-01-23T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-2357,Entity_105,Utilities Transaction,Card,Operations,Pretoria,2026-01
301843,2026-03-22T00:00:00Z,Business,Income,Marketing,Marketing Sub,19701,Entity_437,Marketing Transaction,Cash,Sales,Johannesburg,2026-03
301844,2026-02-16T00:00:00Z,Card,Income,Software,Software Sub,14374,Entity_748,Software Transaction,Eft,Operations,Johannesburg,2026-02
301845,2026-01-27T00:00:00Z,Business,Expense,Consulting,Consulting Sub,-16879,Entity_292,Consulting Transaction,Cash,Sales,Durban,2026-01
301846,2026-02-16T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-12024,Entity_931,Marketing Transaction,Eft,Operations,Durban,2026-02
301847,2026-01-25T00:00:00Z,Business,Expense,Sales,Sales Sub,-14807,Entity_360,Sales Transaction,Cash,Admin,Johannesburg,2026-01
301848,2026-01-26T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-2571,Entity_516,Utilities Transaction,Cash,Sales,Johannesburg,2026-01
301849,2026-01-21T00:00:00Z,Card,Income,Utilities,Utilities Sub,17115,Entity_437,Utilities Transaction,Eft,Admin,Johannesburg,2026-01
301850,2026-02-23T00:00:00Z,Business,Income,Travel,Travel Sub,6184,Entity_330,Travel Transaction,Card,Sales,Johannesburg,2026-02
301851,2026-02-13T00:00:00Z,Business,Income,Rent,Rent Sub,735,Entity_951,Rent Transaction,Eft,Operations,Cape Town,2026-02
301852,2026-02-19T00:00:00Z,Card,Expense,Software,Software Sub,-19620,Entity_905,Software Transaction,Eft,Operations,Pretoria,2026-02
301853,2026-03-25T00:00:00Z,Business,Expense,Travel,Travel Sub,-17226,Entity_103,Travel Transaction,Card,Admin,Durban,2026-03
301854,2026-02-10T00:00:00Z,Card,Income,Software,Software Sub,19320,Entity_974,Software Transaction,Eft,Sales,Johannesburg,2026-02
301855,2026-01-28T00:00:00Z,Business,Expense,Sales,Sales Sub,-2794,Entity_344,Sales Transaction,Eft,Operations,Pretoria,2026-01
301856,2026-03-26T00:00:00Z,Card,Income,Travel,Travel Sub,2798,Entity_823,Travel Transaction,Eft,Sales,Durban,2026-03
301857,2026-03-04T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-8446,Entity_888,Utilities Transaction,Eft,Sales,Johannesburg,2026-03
301858,2026-03-15T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-1370,Entity_428,Utilities Transaction,Card,Sales,Durban,2026-03
301859,2026-03-22T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-16054,Entity_184,Utilities Transaction,Card,Admin,Pretoria,2026-03
301860,2026-02-10T00:00:00Z,Card,Income,Software,Software Sub,10340,Entity_824,Software Transaction,Eft,Operations,Johannesburg,2026-02
301861,2026-03-19T00:00:00Z,Business,Income,Software,Software Sub,19336,Entity_454,Software Transaction,Eft,Operations,Pretoria,2026-03
301862,2026-02-15T00:00:00Z,Business,Income,Marketing,Marketing Sub,7398,Entity_72,Marketing Transaction,Card,Operations,Pretoria,2026-02
301863,2026-01-08T00:00:00Z,Business,Income,Utilities,Utilities Sub,13218,Entity_987,Utilities Transaction,Cash,Admin,Johannesburg,2026-01
301864,2026-01-09T00:00:00Z,Card,Expense,Sales,Sales Sub,-13300,Entity_483,Sales Transaction,Card,Admin,Johannesburg,2026-01
301865,2026-03-23T00:00:00Z,Business,Income,Marketing,Marketing Sub,3823,Entity_829,Marketing Transaction,Cash,Sales,Cape Town,2026-03
301866,2026-01-14T00:00:00Z,Card,Expense,Travel,Travel Sub,-4434,Entity_672,Travel Transaction,Eft,Admin,Cape Town,2026-01
301867,2026-03-11T00:00:00Z,Card,Income,Software,Software Sub,18083,Entity_485,Software Transaction,Eft,Operations,Durban,2026-03
301868,2026-02-19T00:00:00Z,Business,Income,Consulting,Consulting Sub,2422,Entity_123,Consulting Transaction,Eft,Operations,Johannesburg,2026-02
301869,2026-01-26T00:00:00Z,Card,Expense,Marketing,Marketing Sub,-6529,Entity_725,Marketing Transaction,Cash,Sales,Cape Town,2026-01
301870,2026-01-07T00:00:00Z,Card,Income,Consulting,Consulting Sub,18489,Entity_862,Consulting Transaction,Card,Operations,Durban,2026-01
301871,2026-03-24T00:00:00Z,Business,Expense,Software,Software Sub,-5280,Entity_598,Software Transaction,Card,Sales,Cape Town,2026-03
301872,2026-02-03T00:00:00Z,Business,Expense,Sales,Sales Sub,-986,Entity_163,Sales Transaction,Eft,Admin,Cape Town,2026-02
301873,2026-03-01T00:00:00Z,Business,Expense,Sales,Sales Sub,-3054,Entity_848,Sales Transaction,Cash,Operations,Durban,2026-03
301874,2026-03-06T00:00:00Z,Card,Expense,Consulting,Consulting Sub,-10783,Entity_237,Consulting Transaction,Card,Sales,Johannesburg,2026-03
301875,2026-03-11T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-15435,Entity_789,Utilities Transaction,Eft,Operations,Cape Town,2026-03
301876,2026-02-06T00:00:00Z,Business,Expense,Marketing,Marketing Sub,-15358,Entity_826,Marketing Transaction,Eft,Sales,Johannesburg,2026-02
301877,2026-03-01T00:00:00Z,Card,Expense,Utilities,Utilities Sub,-4657,Entity_780,Utilities Transaction,Card,Operations,Cape Town,2026-03
301878,2026-02-06T00:00:00Z,Business,Expense,Software,Software Sub,-3887,Entity_358,Software Transaction,Cash,Operations,Cape Town,2026-02
301879,2026-01-17T00:00:00Z,Card,Income,Rent,Rent Sub,11448,Entity_153,Rent Transaction,Eft,Sales,Cape Town,2026-01
301880,2026-01-04T00:00:00Z,Card,Expense,Software,Software Sub,-11923,Entity_58,Software Transaction,Card,Operations,Cape Town,2026-01
301881,2026-03-30T00:00:00Z,Business,Expense,Sales,Sales Sub,-7897,Entity_960,Sales Transaction,Cash,Operations,Johannesburg,2026-03
301882,2026-01-23T00:00:00Z,Card,Expense,Rent,Rent Sub,-10350,Entity_323,Rent Transaction,Card,Sales,Pretoria,2026-01
301883,2026-01-14T00:00:00Z,Business,Expense,Utilities,Utilities Sub,-10163,Entity_981,Utilities Transaction,Eft,Operations,Durban,2026-01
301884,2026-01-16T00:00:00Z,Business,Expense,Sales,Sales Sub,-16805,Entity_52,Sales Transaction,Card,Admin,Durban,2026-01
301885,2026-01-01T00:00:00Z,Card,Income,Marketing,Marketing Sub,15828,Entity_948,Marketing Transaction,Card,Admin,Cape Town,2026-01
301886,2026-03-04T00:00:00Z,Card,Income,Utilities,Utilities Sub,2509,Entity_894,Utilities Transaction,Eft,Operations,Durban,2026-03
301887,2026-02-24T00:00:00Z,Card,Income,Software,Software Sub,17544,Entity_197,Software Transaction,Eft,Operations,Cape Town,2026-02
301888,2026-03-09T00:00:00Z,Card,Income,Marketing,Marketing Sub,6590,Entity_774,Marketing Transaction,Cash,Operations,Cape Town,2026-03
301889,2026-02-13T00:00:00Z,Card,Expense,Travel,Travel Sub,-7512,Entity_994,Travel Transaction,Cash,Admin,Johannesburg,2026-02
301890,2026-02-18T00:00:00Z,Business,Income,Marketing,Marketing Sub,1510,Entity_689,Marketing Transaction,Cash,Sales,Pretoria,2026-02
301891,2026-03-15T00:00:00Z,Card,Income,Travel,Travel Sub,2545,Entity_585,Travel Transaction,Card,Sales,Johannesburg,2026-03
301892,2026-02-27T00:00:00Z,Business,Expense,Sales,Sales Sub,-13215,Entity_96,Sales Transaction,Card,Sales,Cape Town,2026-02
301893,2026-02-13T00:00:00Z,Business,Expense,Software,Software Sub,-7483,Entity_311,Software Transaction,Eft,Operations,Cape Town,2026-02
301894,2026-02-23T00:00:00Z,Business,Expense,Travel,Travel Sub,-1485,Entity_594,Travel Transaction,Card,Operations,Cape Town,2026-02
