TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City
301737,2026/02/23,Business,Expense,Travel,Travel Sub,-3809,Entity_996,Travel transaction,eft,Admin,Durban
301738,12 Feb 2026,Business,Income,Sales,Sales Sub,347,Entity_711,Sales transaction,Card,Sales,Cape Town
301739,19 Feb 2026,Business,Income,Travel,Travel Sub,13839,Entity_542,Travel transaction,eft,Sales,Pretoria
301740,25/01/2026,Card,Expense,Travel,Travel Sub,-5789,Entity_831,Travel transaction,EFT,Admin,Cape Town
301741,2026-03-10,Business,Expense,Rent,Rent Sub,-7364,Entity_207,Rent transaction,eft,Admin,Durban
301742,2026/03/19,Card,Expense,Utilities,Utilities Sub,-11018,Entity_460,Utilities transaction,card,Operations,Cape Town
301743,07 Feb 2026,Business,Income,Software,Software Sub,5899,Entity_162,Software transaction,Card,Admin,cape town
301744,2026/01/15,Business,Income,Marketing,Marketing Sub,17274,Entity_603,Marketing transaction,eft,Operations,Durban
301745,2026-02-04,Business,Expense,Travel,Travel Sub,-17946,Entity_968,Travel transaction,Cash,Admin,Johannesburg
301746,05 Jan 2026,Card,Expense,Marketing,Marketing Sub,-3241,Entity_996,Marketing transaction,eft,Admin,Durban
301747,23/01/2026,Card,Expense,Travel,Travel Sub,-8311,Entity_513,Travel transaction,EFT,Sales,cape town
301748,2026-01-24,Card,Income,Consulting,Consulting Sub,17606,Entity_229,Consulting transaction,card,Operations,Pretoria
301749,21 Jan 2026,Business,Income,Utilities,Utilities Sub,"13,445",Entity_142,Utilities transaction,EFT,Sales,Pretoria
301750,2026-02-13,Business,Income,Utilities,Utilities Sub,10201,Entity_245,Utilities transaction,Cash,Operations,Pretoria
301751,06/01/2026,Card,Expense,Marketing,Marketing Sub,-11849,Entity_968,Marketing transaction,EFT,Sales,Pretoria
301752,19 Jan 2026,Card,Expense,Rent,Rent Sub,-3916,Entity_124,Rent transaction,Card,Sales,Cape Town
301753,2026/03/04,Business,Income,Consulting,Consulting Sub,12912,Entity_946,Consulting transaction,card,Admin,Johannesburg
301754,07/02/2026,Card,Expense,Software,Software Sub,-870,Entity_846,Software transaction,Card,Admin,Johannesburg
301755,2026/01/23,Business,Expense,Rent,Rent Sub,-8590,Entity_463,Rent transaction,card,Admin,Johannesburg
301756,2026-03-13,Card,Income,Marketing,Marketing Sub,11420,Entity_387,Marketing transaction,Card,Operations,Durban
301757,2026-02-16,Card,Income,Consulting,Consulting Sub,11378,Entity_368,Consulting transaction,Cash,Admin,cape town
301758,2026-02-08,Business,Income,Rent,Rent Sub,675,Entity_309,Rent transaction,card,Sales,Pretoria
301759,15 Jan 2026,Card,Income,Travel,Travel Sub,624,Entity_696,Travel transaction,EFT,Sales,Cape Town
301760,18 Mar 2026,Card,Income,Consulting,Consulting Sub,15127,Entity_156,Consulting transaction,card,Admin,Pretoria
301761,2026/01/27,Business,Income,Utilities,Utilities Sub,4836,Entity_673,Utilities transaction,EFT,Admin,Pretoria
301762,06 Mar 2026,Card,Expense,Software,Software Sub,"-5,766",Entity_598,Software transaction,EFT,Operations,Cape Town
301763,2026/02/04,Business,Income,Rent,Rent Sub,5884,Entity_264,Rent transaction,Card,Sales,Pretoria
301764,2026-02-04,Business,Income,Software,Software Sub,13390,Entity_982,Software transaction,Card,Operations,Johannesburg
301765,10 Jan 2026,Card,Expense,Utilities,Utilities Sub,"-19,405",Entity_731,Utilities transaction,eft,Sales,Durban
301766,06 Jan 2026,Card,Income,Sales,Sales Sub,8094,Entity_798,Sales transaction,EFT,Sales,Pretoria
301767,17/02/2026,Business,Income,Rent,Rent Sub,7255,Entity_904,Rent transaction,card,Admin,Pretoria
301768,19/02/2026,Business,Income,Travel,Travel Sub,9307,Entity_229,Travel transaction,card,Sales,Johannesburg
301769,26/03/2026,Business,Expense,Software,Software Sub,-680,Entity_559,Software transaction,EFT,Admin,Johannesburg
301770,2026-03-08,Business,Income,Rent,Rent Sub,18856,Entity_149,Rent transaction,eft,Admin,Pretoria
301771,2026/02/11,Card,Expense,Sales,Sales Sub,-5207,Entity_188,Sales transaction,card,Operations,Pretoria
301772,17 Feb 2026,Business,Expense,Rent,Rent Sub,-3766,Entity_803,Rent transaction,card,Admin,Johannesburg
301773,2026/01/24,Card,Income,Consulting,Consulting Sub,5570,Entity_694,Consulting transaction,EFT,Operations,Cape Town
301774,2026/02/09,Card,Expense,Travel,Travel Sub,-7697,Entity_786,Travel transaction,card,Sales,Durban
301775,26/02/2026,Business,Income,Software,Software Sub,3837,Entity_85,Software transaction,eft,Admin,Cape Town
301776,02 Feb 2026,Business,Expense,Marketing,Marketing Sub,-18918,Entity_38,Marketing transaction,eft,Admin,Durban
301777,2026-03-23,Business,Income,Software,Software Sub,"12,393",Entity_253,Software transaction,Card,Operations,Cape Town
301778,2026-02-03,Business,Expense,Marketing,Marketing Sub,-15829,Entity_989,Marketing transaction,Card,Operations,Durban
301779,29 Jan 2026,Business,Expense,Software,Software Sub,"-18,752",Entity_843,Software transaction,EFT,Sales,Pretoria
301780,18/02/2026,Business,Income,Utilities,Utilities Sub,1943,Entity_703,Utilities transaction,card,Admin,Cape Town
301781,2026-02-13,Business,Expense,Rent,Rent Sub,-8131,Entity_507,Rent transaction,Card,Operations,Johannesburg
301782,08/01/2026,Business,Expense,Rent,Rent Sub,-6032,Entity_557,Rent transaction,EFT,Operations,Durban
301783,22/01/2026,Card,Expense,Rent,Rent Sub,"-12,335",Entity_786,Rent transaction,Card,Admin,Johannesburg
301784,2026-02-27,Card,Expense,Consulting,Consulting Sub,-6569,Entity_288,Consulting transaction,EFT,Operations,Pretoria
301785,2026/02/22,Card,Expense,Travel,Travel Sub,-6137,Entity_691,Travel transaction,card,Admin,Cape Town
301786,22 Jan 2026,Card,Expense,Travel,Travel Sub,-12073,Entity_164,Travel transaction,Cash,Sales,Durban
301787,02 Jan 2026,Business,Income,Sales,Sales Sub,12998,Entity_234,Sales transaction,card,Sales,Johannesburg
301788,12/01/2026,Business,Expense,Marketing,Marketing Sub,-13434,Entity_622,Marketing transaction,eft,Sales,cape town
301789,2026/01/07,Card,Income,Software,Software Sub,5725,Entity_668,Software transaction,card,Admin,Johannesburg
301790,2026-01-02,Card,Income,Marketing,Marketing Sub,8056,Entity_115,Marketing transaction,Cash,Operations,Johannesburg
301791,2026/01/05,Business,Expense,Software,Software Sub,"-16,152",Entity_418,Software transaction,EFT,Admin,Pretoria
301792,2026/03/20,Card,Income,Utilities,Utilities Sub,6170,Entity_330,Utilities transaction,card,Admin,Johannesburg
301793,2026/02/18,Card,Expense,Consulting,Consulting Sub,-9526,Entity_76,Consulting transaction,Card,Sales,Johannesburg
301794,14 Jan 2026,Card,Income,Marketing,Marketing Sub,6758,Entity_13,Marketing transaction,eft,Operations,cape town
301795,22/03/2026,Business,Expense,Consulting,Consulting Sub,-10400,Entity_268,Consulting transaction,Card,Admin,Durban
301796,2026-01-21,Business,Expense,Software,Software Sub,-19048,Entity_639,Software transaction,Cash,Sales,cape town
301797,2026/01/30,Business,Income,Utilities,Utilities Sub,1657,Entity_717,Utilities transaction,eft,Admin,Johannesburg
301798,2026/02/02,Business,Expense,Sales,Sales Sub,"-15,140",Entity_41,Sales transaction,card,Admin,Cape Town
301799,2026/02/28,Business,Expense,Software,Software Sub,-2930,Entity_473,Software transaction,Card,Admin,cape town
301800,22/03/2026,Card,Income,Travel,Travel Sub,7243,Entity_604,Travel transaction,eft,Admin,Cape Town
301801,10 Feb 2026,Business,Income,Sales,Sales Sub,15483,Entity_350,Sales transaction,card,Sales,cape town
301802,2026-03-03,Business,Expense,Rent,Rent Sub,"-11,230",Entity_244,Rent transaction,card,Operations,cape town
301803,15 Jan 2026,Card,Expense,Software,Software Sub,-360,Entity_823,Software transaction,Cash,Admin,Johannesburg
301804,17 Mar 2026,Business,Income,Marketing,Marketing Sub,8832,Entity_678,Marketing transaction,Card,Sales,Cape Town
301805,06 Mar 2026,Card,Income,Software,Software Sub,16046,Entity_376,Software transaction,Card,Sales,Johannesburg
301806,2026/02/22,Card,Expense,Software,Software Sub,"-6,230",Entity_720,Software transaction,Card,Admin,Durban
301807,2026/03/09,Card,Expense,Consulting,Consulting Sub,-18839,Entity_597,Consulting transaction,Card,Admin,Cape Town
301808,24 Feb 2026,Card,Income,Utilities,Utilities Sub,18894,Entity_615,Utilities transaction,EFT,Operations,cape town
301809,28/03/2026,Card,Expense,Utilities,Utilities Sub,-14295,Entity_785,Utilities transaction,EFT,Admin,Pretoria
301810,16/02/2026,Business,Expense,Marketing,Marketing Sub,-357,Entity_250,Marketing transaction,Card,Admin,Pretoria
301811,2026-03-12,Card,Expense,Marketing,Marketing Sub,-5656,Entity_626,Marketing transaction,EFT,Admin,Cape Town
301812,2026/02/05,Business,Expense,Travel,Travel Sub,-9011,Entity_200,Travel transaction,Cash,Sales,Pretoria
301813,2026-02-06,Card,Expense,Consulting,Consulting Sub,-3316,Entity_779,Consulting transaction,EFT,Sales,cape town
301814,2026/03/13,Card,Income,Travel,Travel Sub,7246,Entity_790,Travel transaction,Cash,Admin,Durban
301815,30 Mar 2026,Business,Income,Travel,Travel Sub,19256,Entity_233,Travel transaction,Card,Admin,cape town
301816,2026/01/08,Business,Income,Consulting,Consulting Sub,6702,Entity_777,Consulting transaction,Card,Admin,Cape Town
301817,2026/01/22,Card,Income,Utilities,Utilities Sub,3116,Entity_535,Utilities transaction,EFT,Sales,Pretoria
301818,2026-02-12,Business,Expense,Travel,Travel Sub,-11830,Entity_452,Travel transaction,EFT,Sales,Cape Town
301819,16/01/2026,Card,Income,Utilities,Utilities Sub,17507,Entity_183,Utilities transaction,eft,Admin,Cape Town
301820,16/03/2026,Card,Expense,Software,Software Sub,-16214,Entity_494,Software transaction,card,Admin,Durban
301821,29 Jan 2026,Card,Income,Consulting,Consulting Sub,15892,Entity_888,Consulting transaction,Card,Operations,Durban
301822,29/01/2026,Card,Income,Utilities,Utilities Sub,4973,Entity_597,Utilities transaction,Cash,Sales,cape town
301823,05 Jan 2026,Card,Expense,Sales,Sales Sub,-13379,Entity_501,Sales transaction,Card,Admin,Johannesburg
301824,2026/02/02,Business,Expense,Marketing,Marketing Sub,-11304,Entity_537,Marketing transaction,Cash,Admin,Durban
301825,2026-03-09,Business,Expense,Marketing,Marketing Sub,-4960,Entity_130,Marketing transaction,EFT,Sales,Durban
301826,05/02/2026,Business,Expense,Marketing,Marketing Sub,-9177,Entity_692,Marketing transaction,eft,Admin,Pretoria
301827,2026/03/12,Business,Expense,Utilities,Utilities Sub,-17803,Entity_773,Utilities transaction,eft,Sales,cape town
301828,2026-01-28,Card,Expense,Marketing,Marketing Sub,-3241,Entity_102,Marketing transaction,EFT,Admin,cape town
301829,07/02/2026,Business,Expense,Utilities,Utilities Sub,-15170,Entity_82,Utilities transaction,eft,Admin,Johannesburg
301830,10/03/2026,Card,Income,Sales,Sales Sub,806,Entity_17,Sales transaction,eft,Sales,Johannesburg
301831,2026-03-07,Business,Expense,Travel,Travel Sub,"-13,210",Entity_574,Travel transaction,card,Sales,cape town
301832,14/03/2026,Business,Income,Consulting,Consulting Sub,10332,Entity_669,Consulting transaction,Card,Admin,Durban
301833,2026/02/25,Business,Expense,Sales,Sales Sub,-6519,Entity_352,Sales transaction,card,Sales,Pretoria
301834,21 Feb 2026,Business,Expense,Consulting,Consulting Sub,-6280,Entity_315,Consulting transaction,card,Admin,cape town
301835,2026-02-22,Business,Income,Travel,Travel Sub,14240,Entity_996,Travel transaction,eft,Admin,Cape Town
301836,18 Mar 2026,Card,Income,Travel,Travel Sub,12202,Entity_83,Travel transaction,Cash,Operations,cape town
301837,08 Feb 2026,Business,Expense,Marketing,Marketing Sub,-1812,Entity_47,Marketing transaction,EFT,Operations,Durban
301838,21/01/2026,Card,Expense,Marketing,Marketing Sub,-15117,Entity_955,Marketing transaction,eft,Admin,Cape Town
301839,2026/02/16,Business,Income,Marketing,Marketing Sub,1457,Entity_9,Marketing transaction,Cash,Operations,cape town
301840,2026-02-01,Business,Income,Marketing,Marketing Sub,6246,Entity_821,Marketing transaction,card,Operations,Pretoria
301841,2026/02/13,Business,Expense,Utilities,Utilities Sub,-12615,Entity_906,Utilities transaction,Card,Operations,Johannesburg
301842,2026-01-23,Business,Expense,Utilities,Utilities Sub,"-2,357",Entity_105,Utilities transaction,card,Operations,Pretoria
301843,2026-03-22,Business,Income,Marketing,Marketing Sub,19701,Entity_437,Marketing transaction,Cash,Sales,Johannesburg
301844,2026-02-16,Card,Income,Software,Software Sub,"14,374",Entity_748,Software transaction,EFT,Operations,Johannesburg
301845,27/01/2026,Business,Expense,Consulting,Consulting Sub,-16879,Entity_292,Consulting transaction,Cash,Sales,Durban
301846,2026/02/16,Card,Expense,Marketing,Marketing Sub,"-12,024",Entity_931,Marketing transaction,eft,Operations,Durban
301847,2026-01-25,Business,Expense,Sales,Sales Sub,-14807,Entity_360,Sales transaction,Cash,Admin,Johannesburg
301848,26 Jan 2026,Card,Expense,Utilities,Utilities Sub,-2571,Entity_516,Utilities transaction,Cash,Sales,Johannesburg
301849,21 Jan 2026,Card,Income,Utilities,Utilities Sub,17115,Entity_437,Utilities transaction,eft,Admin,Johannesburg
301850,23 Feb 2026,Business,Income,Travel,Travel Sub,"6,184",Entity_330,Travel transaction,Card,Sales,Johannesburg
301851,2026-02-13,Business,Income,Rent,Rent Sub,735,Entity_951,Rent transaction,EFT,Operations,Cape Town
301852,2026/02/19,Card,Expense,Software,Software Sub,-19620,Entity_905,Software transaction,EFT,Operations,Pretoria
301853,2026/03/25,Business,Expense,Travel,Travel Sub,"-17,226",Entity_103,Travel transaction,Card,Admin,Durban
301854,10 Feb 2026,Card,Income,Software,Software Sub,19320,Entity_974,Software transaction,EFT,Sales,Johannesburg
301855,28/01/2026,Business,Expense,Sales,Sales Sub,-2794,Entity_344,Sales transaction,EFT,Operations,Pretoria
301856,2026-03-26,Card,Income,Travel,Travel Sub,"2,798",Entity_823,Travel transaction,eft,Sales,Durban
301857,2026/03/04,Card,Expense,Utilities,Utilities Sub,-8446,Entity_888,Utilities transaction,EFT,Sales,Johannesburg
301858,15/03/2026,Business,Expense,Utilities,Utilities Sub,-1370,Entity_428,Utilities transaction,card,Sales,Durban
301859,22/03/2026,Card,Expense,Utilities,Utilities Sub,-16054,Entity_184,Utilities transaction,Card,Admin,Pretoria
301860,10 Feb 2026,Card,Income,Software,Software Sub,10340,Entity_824,Software transaction,EFT,Operations,Johannesburg
301861,19/03/2026,Business,Income,Software,Software Sub,19336,Entity_454,Software transaction,eft,Operations,Pretoria
301862,2026/02/15,Business,Income,Marketing,Marketing Sub,7398,Entity_72,Marketing transaction,card,Operations,Pretoria
301863,2026-01-08,Business,Income,Utilities,Utilities Sub,13218,Entity_987,Utilities transaction,Cash,Admin,Johannesburg
301864,09 Jan 2026,Card,Expense,Sales,Sales Sub,-13300,Entity_483,Sales transaction,Card,Admin,Johannesburg
301865,2026-03-23,Business,Income,Marketing,Marketing Sub,3823,Entity_829,Marketing transaction,Cash,Sales,Cape Town
301866,14/01/2026,Card,Expense,Travel,Travel Sub,-4434,Entity_672,Travel transaction,EFT,Admin,Cape Town
301867,11/03/2026,Card,Income,Software,Software Sub,18083,Entity_485,Software transaction,EFT,Operations,Durban
301868,19/02/2026,Business,Income,Consulting,Consulting Sub,2422,Entity_123,Consulting transaction,eft,Operations,Johannesburg
301869,2026-01-26,Card,Expense,Marketing,Marketing Sub,-6529,Entity_725,Marketing transaction,Cash,Sales,cape town
301870,2026/01/07,Card,Income,Consulting,Consulting Sub,18489,Entity_862,Consulting transaction,card,Operations,Durban
301871,24 Mar 2026,Business,Expense,Software,Software Sub,"-5,280",Entity_598,Software transaction,Card,Sales,cape town
301872,2026-02-03,Business,Expense,Sales,Sales Sub,-986,Entity_163,Sales transaction,eft,Admin,Cape Town
301873,01 Mar 2026,Business,Expense,Sales,Sales Sub,-3054,Entity_848,Sales transaction,Cash,Operations,Durban
301874,06 Mar 2026,Card,Expense,Consulting,Consulting Sub,-10783,Entity_237,Consulting transaction,card,Sales,Johannesburg
301875,11 Mar 2026,Business,Expense,Utilities,Utilities Sub,-15435,Entity_789,Utilities transaction,EFT,Operations,Cape Town
301876,2026/02/06,Business,Expense,Marketing,Marketing Sub,-15358,Entity_826,Marketing transaction,EFT,Sales,Johannesburg
301877,2026/03/01,Card,Expense,Utilities,Utilities Sub,-4657,Entity_780,Utilities transaction,Card,Operations,cape town
301878,06 Feb 2026,Business,Expense,Software,Software Sub,-3887,Entity_358,Software transaction,Cash,Operations,cape town
301879,17 Jan 2026,Card,Income,Rent,Rent Sub,11448,Entity_153,Rent transaction,eft,Sales,Cape Town
301880,04/01/2026,Card,Expense,Software,Software Sub,-11923,Entity_58,Software transaction,Card,Operations,Cape Town
301881,30 Mar 2026,Business,Expense,Sales,Sales Sub,-7897,Entity_960,Sales transaction,Cash,Operations,Johannesburg
301882,2026-01-23,Card,Expense,Rent,Rent Sub,-10350,Entity_323,Rent transaction,card,Sales,Pretoria
301883,14/01/2026,Business,Expense,Utilities,Utilities Sub,-10163,Entity_981,Utilities transaction,eft,Operations,Durban
301884,16/01/2026,Business,Expense,Sales,Sales Sub,-16805,Entity_52,Sales transaction,card,Admin,Durban
301885,2026/01/01,Card,Income,Marketing,Marketing Sub,15828,Entity_948,Marketing transaction,Card,Admin,cape town
301886,04 Mar 2026,Card,Income,Utilities,Utilities Sub,2509,Entity_894,Utilities transaction,eft,Operations,Durban
301887,24 Feb 2026,Card,Income,Software,Software Sub,17544,Entity_197,Software transaction,eft,Operations,Cape Town
301888,2026-03-09,Card,Income,Marketing,Marketing Sub,6590,Entity_774,Marketing transaction,Cash,Operations,cape town
301889,13 Feb 2026,Card,Expense,Travel,Travel Sub,-7512,Entity_994,Travel transaction,Cash,Admin,Johannesburg
301890,18/02/2026,Business,Income,Marketing,Marketing Sub,1510,Entity_689,Marketing transaction,Cash,Sales,Pretoria
301891,2026-03-15,Card,Income,Travel,Travel Sub,"2,545",Entity_585,Travel transaction,Card,Sales,Johannesburg
301892,27 Feb 2026,Business,Expense,Sales,Sales Sub,-13215,Entity_96,Sales transaction,card,Sales,Cape Town
301893,2026-02-13,Business,Expense,Software,Software Sub,"-7,483",Entity_311,Software transaction,eft,Operations,Cape Town
301894,2026/02/23,Business,Expense,Travel,Travel Sub,-1485,Entity_594,Travel transaction,Card,Operations,Cape Town
