TransactionID,Date,StoreID,City,ProductID,Product,Category,Price,Quantity,Discount,Revenue,PaymentMethod,Cashier,CustomerID,ExpectedRevenue
101740,2026-03-15T00:00:00Z,6,Pretoria,259,Keyboard,Accessories,45,2,0,90,Card,Cashier_10,4825,90
101741,2026-02-16T00:00:00Z,7,Cape Town,293,Monitor,Electronics,300,5,10,1350,Eft,Cashier_18,2687,1350
101742,2026-02-14T00:00:00Z,2,Cape Town,223,Keyboard,Accessories,45,2,0,90,Cash,Cashier_23,3360,90
101743,2026-01-02T00:00:00Z,5,Johannesburg,173,Keyboard,Accessories,45,1,0,45,Card,Cashier_16,1496,45
101744,2026-01-27T00:00:00Z,7,Cape Town,245,Laptop,Electronics,1200,2,10,2160,Card,Cashier_39,3504,2160
101745,2026-01-03T00:00:00Z,5,Pretoria,126,Mouse,Accessories,25,5,0,125,Eft,Cashier_40,4120,125
101746,2026-02-17T00:00:00Z,10,Durban,181,Keyboard,Accessories,45,2,10,81,Eft,Cashier_11,2794,81
101747,2026-03-27T00:00:00Z,2,Durban,150,Mouse,Accessories,25,2,0,50,Eft,Cashier_7,4195,50
101748,2026-01-18T00:00:00Z,5,Cape Town,197,Mouse,Accessories,25,4,0,100,Card,Cashier_15,2029,100
101749,2026-02-23T00:00:00Z,8,Pretoria,165,Mouse,Accessories,25,1,0,25,Card,Cashier_10,1168,25
101750,2026-01-19T00:00:00Z,7,Cape Town,137,Monitor,Electronics,300,1,10,270,Card,Cashier_40,4598,270
101751,2026-02-08T00:00:00Z,1,Cape Town,267,Laptop,Electronics,1200,3,0,3600,Eft,Cashier_4,3264,3600
101752,2026-03-12T00:00:00Z,7,Johannesburg,293,Mouse,Accessories,25,5,0,125,Card,Cashier_2,2922,125
101753,2026-01-18T00:00:00Z,3,Durban,168,Keyboard,Accessories,45,4,5,171,Eft,Cashier_23,4244,171
101754,2026-03-11T00:00:00Z,7,Cape Town,277,Keyboard,Accessories,45,2,0,90,Card,Cashier_26,3455,90
101755,2026-03-31T00:00:00Z,9,Pretoria,258,Monitor,Electronics,300,5,0,1500,Eft,Cashier_39,1126,1500
101756,2026-02-26T00:00:00Z,10,Pretoria,281,Mouse,Accessories,25,1,0,25,Card,Cashier_27,2536,25
101757,2026-03-11T00:00:00Z,3,Cape Town,274,Monitor,Electronics,300,3,5,855,Card,Cashier_32,2629,855
101758,2026-03-07T00:00:00Z,9,Johannesburg,266,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_2,4578,22.5
101759,2026-02-28T00:00:00Z,6,Pretoria,150,Mouse,Accessories,25,4,0,100,Eft,Cashier_26,1584,100
101760,2026-03-21T00:00:00Z,10,Durban,256,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_29,4916,4560
101761,2026-02-19T00:00:00Z,8,Pretoria,120,Monitor,Electronics,300,4,0,1200,Cash,Cashier_5,2340,1200
101762,2026-02-21T00:00:00Z,3,Cape Town,294,Monitor,Electronics,300,5,5,1425,Cash,Cashier_15,2413,1425
101763,2026-02-05T00:00:00Z,3,Durban,143,Mouse,Accessories,25,2,10,45,Cash,Cashier_6,1439,45
101764,2026-01-06T00:00:00Z,1,Pretoria,227,Monitor,Electronics,300,5,0,1500,Card,Cashier_37,4497,1500
101765,2026-03-24T00:00:00Z,4,Johannesburg,173,Laptop,Electronics,1200,2,0,2400,Eft,Cashier_6,4587,2400
101766,2026-01-05T00:00:00Z,5,Cape Town,225,Keyboard,Accessories,45,2,0,90,Card,Cashier_39,3477,90
101767,2026-03-25T00:00:00Z,5,Durban,274,Monitor,Electronics,300,1,5,285,Eft,Cashier_25,4836,285
101768,2026-01-16T00:00:00Z,3,Cape Town,144,Laptop,Electronics,1200,2,5,2280,Eft,Cashier_5,3142,2280
101769,2026-03-08T00:00:00Z,5,Cape Town,250,Monitor,Electronics,300,5,5,1425,Card,Cashier_24,3623,1425
101770,2026-02-27T00:00:00Z,7,Pretoria,234,Monitor,Electronics,300,2,0,600,Card,Cashier_32,1500,600
101771,2026-03-21T00:00:00Z,7,Johannesburg,287,Laptop,Electronics,1200,4,5,4560,Card,Cashier_23,2050,4560
101772,2026-02-06T00:00:00Z,7,Cape Town,270,Mouse,Accessories,25,2,0,50,Eft,Cashier_14,2498,50
101773,2026-01-25T00:00:00Z,1,Cape Town,188,Laptop,Electronics,1200,1,10,1080,Card,Cashier_14,4643,1080
101774,2026-03-25T00:00:00Z,6,Cape Town,198,Mouse,Accessories,25,1,0,25,Eft,Cashier_29,2233,25
101775,2026-03-07T00:00:00Z,6,Cape Town,210,Mouse,Accessories,25,3,0,75,Card,Cashier_12,2293,75
101776,2026-03-14T00:00:00Z,2,Cape Town,153,Keyboard,Accessories,45,5,5,213.75,Cash,Cashier_29,4238,213.75
101777,2026-03-04T00:00:00Z,6,Pretoria,257,Laptop,Electronics,1200,1,10,1080,Card,Cashier_39,1712,1080
101778,2026-03-30T00:00:00Z,8,Cape Town,235,Keyboard,Accessories,45,5,0,225,Card,Cashier_33,3989,225
101779,2026-03-28T00:00:00Z,10,Johannesburg,154,Keyboard,Accessories,45,2,10,81,Card,Cashier_24,1398,81
101780,2026-02-02T00:00:00Z,10,Durban,202,Mouse,Accessories,25,5,0,125,Eft,Cashier_28,4649,125
101781,2026-03-19T00:00:00Z,8,Cape Town,263,Mouse,Accessories,25,3,10,67.5,Card,Cashier_33,3484,67.5
101782,2026-01-10T00:00:00Z,7,Cape Town,300,Laptop,Electronics,1200,1,10,1080,Card,Cashier_34,4382,1080
101783,2026-02-16T00:00:00Z,9,Cape Town,152,Laptop,Electronics,1200,1,0,1200,Card,Cashier_33,2031,1200
101784,2026-03-11T00:00:00Z,10,Cape Town,182,Monitor,Electronics,300,3,10,810,Card,Cashier_37,2912,810
101785,2026-03-25T00:00:00Z,7,Johannesburg,212,Mouse,Accessories,25,1,0,25,Cash,Cashier_15,4738,25
101786,2026-03-14T00:00:00Z,5,Pretoria,135,Keyboard,Accessories,45,4,10,162,Cash,Cashier_16,3740,162
101787,2026-03-17T00:00:00Z,7,Durban,125,Laptop,Electronics,1200,1,0,1200,Eft,Cashier_9,2090,1200
101788,2026-02-24T00:00:00Z,8,Pretoria,110,Monitor,Electronics,300,4,5,1140,Eft,Cashier_28,1957,1140
101789,2026-01-20T00:00:00Z,10,Cape Town,204,Keyboard,Accessories,45,5,0,225,Eft,Cashier_30,4245,225
101790,2026-01-22T00:00:00Z,8,Durban,220,Monitor,Electronics,300,3,0,900,Eft,Cashier_38,3659,900
101791,2026-02-02T00:00:00Z,8,Pretoria,210,Mouse,Accessories,25,5,10,112.5,Eft,Cashier_10,2339,112.5
101792,2026-03-10T00:00:00Z,10,Johannesburg,130,Laptop,Electronics,1200,2,10,2160,Card,Cashier_5,3356,2160
101793,2026-02-20T00:00:00Z,4,Pretoria,236,Monitor,Electronics,300,5,0,1500,Eft,Cashier_18,1768,1500
101794,2026-02-07T00:00:00Z,2,Johannesburg,113,Mouse,Accessories,25,4,0,100,Eft,Cashier_4,1477,100
101795,2026-01-10T00:00:00Z,7,Pretoria,256,Keyboard,Accessories,45,5,0,225,Cash,Cashier_1,2516,225
101796,2026-03-30T00:00:00Z,9,Cape Town,224,Mouse,Accessories,25,4,0,100,Cash,Cashier_34,2622,100
101797,2026-03-20T00:00:00Z,6,Cape Town,117,Monitor,Electronics,300,1,5,285,Eft,Cashier_38,3861,285
101798,2026-03-25T00:00:00Z,3,Cape Town,157,Keyboard,Accessories,45,2,0,90,Cash,Cashier_21,2306,90
101799,2026-01-31T00:00:00Z,4,Johannesburg,256,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_40,3675,128.25
101800,2026-03-30T00:00:00Z,2,Durban,261,Laptop,Electronics,1200,1,5,1140,Card,Cashier_6,4934,1140
101801,2026-02-08T00:00:00Z,5,Cape Town,125,Monitor,Electronics,300,4,0,1200,Card,Cashier_29,4470,1200
101802,2026-03-24T00:00:00Z,1,Johannesburg,236,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_3,3840,6000
101803,2026-01-25T00:00:00Z,4,Durban,112,Monitor,Electronics,300,4,0,1200,Card,Cashier_32,3775,1200
101804,2026-03-01T00:00:00Z,2,Cape Town,263,Monitor,Electronics,300,2,10,540,Eft,Cashier_21,1666,540
101805,2026-01-07T00:00:00Z,3,Durban,123,Keyboard,Accessories,45,3,0,135,Cash,Cashier_28,1683,135
101806,2026-02-08T00:00:00Z,3,Pretoria,136,Keyboard,Accessories,45,4,0,180,Cash,Cashier_7,4351,180
101807,2026-03-14T00:00:00Z,3,Pretoria,171,Monitor,Electronics,300,2,0,600,Eft,Cashier_40,2970,600
101808,2026-01-23T00:00:00Z,7,Cape Town,242,Keyboard,Accessories,45,2,0,90,Eft,Cashier_14,3030,90
101809,2026-01-25T00:00:00Z,9,Johannesburg,290,Monitor,Electronics,300,1,5,285,Eft,Cashier_31,2428,285
101810,2026-02-14T00:00:00Z,9,Cape Town,144,Mouse,Accessories,25,3,5,71.25,Card,Cashier_30,2352,71.25
101811,2026-03-23T00:00:00Z,5,Cape Town,133,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_3,4052,85.5
101812,2026-02-22T00:00:00Z,9,Durban,108,Laptop,Electronics,1200,2,0,2400,Card,Cashier_34,3062,2400
101813,2026-02-09T00:00:00Z,3,Johannesburg,154,Monitor,Electronics,300,5,0,1500,Eft,Cashier_28,4512,1500
101814,2026-01-22T00:00:00Z,10,Cape Town,160,Monitor,Electronics,300,1,0,300,Cash,Cashier_21,3283,300
101815,2026-02-23T00:00:00Z,9,Durban,199,Mouse,Accessories,25,3,0,75,Eft,Cashier_37,3080,75
101816,2026-01-21T00:00:00Z,8,Durban,231,Mouse,Accessories,25,3,0,75,Eft,Cashier_32,4411,75
101817,2026-03-11T00:00:00Z,5,Johannesburg,165,Laptop,Electronics,1200,3,5,3420,Eft,Cashier_28,1468,3420
101818,2026-01-03T00:00:00Z,4,Cape Town,234,Mouse,Accessories,25,1,0,25,Eft,Cashier_17,4812,25
101819,2026-02-03T00:00:00Z,10,Cape Town,119,Keyboard,Accessories,45,2,0,90,Card,Cashier_10,1040,90
101820,2026-03-01T00:00:00Z,2,Cape Town,272,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_38,2619,4560
101821,2026-01-28T00:00:00Z,4,Pretoria,251,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_18,4546,4800
101822,2026-01-24T00:00:00Z,6,Durban,272,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_8,2296,5400
101823,2026-01-28T00:00:00Z,7,Cape Town,186,Laptop,Electronics,1200,3,0,3600,Cash,Cashier_8,4845,3600
101824,2026-02-10T00:00:00Z,1,Durban,170,Mouse,Accessories,25,4,10,90,Card,Cashier_16,4279,90
101825,2026-03-12T00:00:00Z,2,Durban,138,Laptop,Electronics,1200,5,10,5400,Eft,Cashier_28,3740,5400
101826,2026-02-16T00:00:00Z,2,Cape Town,161,Laptop,Electronics,1200,5,10,5400,Card,Cashier_3,4224,5400
101827,2026-02-22T00:00:00Z,1,Pretoria,139,Keyboard,Accessories,45,3,5,128.25,Card,Cashier_26,1646,128.25
101828,2026-01-16T00:00:00Z,9,Pretoria,163,Laptop,Electronics,1200,1,0,1200,Card,Cashier_12,3892,1200
101829,2026-02-01T00:00:00Z,5,Pretoria,281,Mouse,Accessories,25,4,0,100,Eft,Cashier_22,1682,100
101830,2026-03-06T00:00:00Z,1,Pretoria,183,Monitor,Electronics,300,3,0,900,Eft,Cashier_11,3105,900
101831,2026-01-25T00:00:00Z,10,Pretoria,193,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_8,1307,85.5
101832,2026-01-20T00:00:00Z,7,Cape Town,282,Mouse,Accessories,25,4,0,100,Card,Cashier_30,1600,100
101833,2026-03-14T00:00:00Z,1,Durban,183,Mouse,Accessories,25,2,0,50,Card,Cashier_6,4917,50
101834,2026-02-09T00:00:00Z,9,Pretoria,102,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_24,4889,4800
101835,2026-01-14T00:00:00Z,3,Pretoria,198,Mouse,Accessories,25,4,0,100,Card,Cashier_37,4997,100
101836,2026-02-18T00:00:00Z,5,Cape Town,161,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_31,3872,6000
101837,2026-01-14T00:00:00Z,4,Pretoria,147,Laptop,Electronics,1200,4,5,4560,Eft,Cashier_39,1144,4560
101838,2026-03-16T00:00:00Z,6,Cape Town,105,Laptop,Electronics,1200,4,10,4320,Eft,Cashier_13,1535,4320
101839,2026-02-21T00:00:00Z,2,Durban,154,Keyboard,Accessories,45,2,5,85.5,Eft,Cashier_23,3387,85.5
101840,2026-02-10T00:00:00Z,1,Durban,196,Monitor,Electronics,300,4,0,1200,Eft,Cashier_19,2555,1200
101841,2026-03-23T00:00:00Z,4,Johannesburg,266,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_35,3551,118.75
101842,2026-03-30T00:00:00Z,10,Cape Town,187,Monitor,Electronics,300,2,10,540,Eft,Cashier_15,3910,540
101843,2026-01-20T00:00:00Z,2,Durban,275,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_16,2636,128.25
101844,2026-03-29T00:00:00Z,4,Cape Town,214,Mouse,Accessories,25,1,0,25,Card,Cashier_7,3034,25
101845,2026-03-19T00:00:00Z,1,Pretoria,115,Monitor,Electronics,300,5,5,1425,Card,Cashier_30,4328,1425
101846,2026-02-07T00:00:00Z,8,Pretoria,196,Laptop,Electronics,1200,2,5,2280,Eft,Cashier_32,3604,2280
101847,2026-01-16T00:00:00Z,9,Cape Town,164,Monitor,Electronics,300,3,0,900,Cash,Cashier_40,3742,900
101848,2026-03-08T00:00:00Z,1,Durban,281,Monitor,Electronics,300,1,0,300,Card,Cashier_20,4624,300
101849,2026-02-19T00:00:00Z,9,Johannesburg,221,Keyboard,Accessories,45,2,5,85.5,Eft,Cashier_25,4760,85.5
101850,2026-02-05T00:00:00Z,10,Durban,137,Mouse,Accessories,25,5,0,125,Cash,Cashier_40,3169,125
101851,2026-02-04T00:00:00Z,8,Cape Town,212,Laptop,Electronics,1200,2,0,2400,Cash,Cashier_31,2296,2400
101852,2026-03-09T00:00:00Z,1,Cape Town,257,Keyboard,Accessories,45,1,10,40.5,Eft,Cashier_21,4444,40.5
101853,2026-03-28T00:00:00Z,4,Johannesburg,229,Monitor,Electronics,300,1,5,285,Card,Cashier_23,4257,285
101854,2026-03-17T00:00:00Z,9,Durban,181,Keyboard,Accessories,45,3,0,135,Card,Cashier_37,4243,135
101855,2026-01-18T00:00:00Z,7,Durban,138,Mouse,Accessories,25,4,0,100,Eft,Cashier_34,2031,100
101856,2026-01-01T00:00:00Z,8,Cape Town,124,Monitor,Electronics,300,1,5,285,Card,Cashier_21,1738,285
101857,2026-03-24T00:00:00Z,5,Pretoria,267,Mouse,Accessories,25,5,5,118.75,Card,Cashier_28,2088,118.75
101858,2026-03-18T00:00:00Z,4,Cape Town,208,Laptop,Electronics,1200,2,5,2280,Eft,Cashier_4,2161,2280
101859,2026-02-19T00:00:00Z,8,Durban,113,Monitor,Electronics,300,2,0,600,Eft,Cashier_33,4133,600
101860,2026-03-08T00:00:00Z,8,Pretoria,175,Keyboard,Accessories,45,2,10,81,Card,Cashier_12,3031,81
101861,2026-02-19T00:00:00Z,8,Durban,174,Keyboard,Accessories,45,2,0,90,Eft,Cashier_7,3514,90
101862,2026-01-05T00:00:00Z,3,Pretoria,138,Keyboard,Accessories,45,3,10,121.5,Card,Cashier_2,2156,121.5
101863,2026-01-24T00:00:00Z,9,Johannesburg,273,Mouse,Accessories,25,2,0,50,Eft,Cashier_33,4965,50
101864,2026-01-30T00:00:00Z,9,Johannesburg,222,Laptop,Electronics,1200,5,0,6000,Eft,Cashier_16,1537,6000
101865,2026-01-08T00:00:00Z,2,Cape Town,187,Keyboard,Accessories,45,5,10,202.5,Eft,Cashier_36,2429,202.5
101866,2026-01-20T00:00:00Z,2,Cape Town,133,Mouse,Accessories,25,1,0,25,Eft,Cashier_23,2367,25
101867,2026-02-21T00:00:00Z,3,Cape Town,254,Mouse,Accessories,25,1,10,22.5,Card,Cashier_14,4308,22.5
101868,2026-03-02T00:00:00Z,10,Cape Town,147,Keyboard,Accessories,45,5,0,225,Cash,Cashier_29,1970,225
101869,2026-03-05T00:00:00Z,1,Johannesburg,162,Monitor,Electronics,300,5,0,1500,Eft,Cashier_25,1402,1500
101870,2026-01-13T00:00:00Z,2,Cape Town,245,Keyboard,Accessories,45,5,0,225,Card,Cashier_39,2893,225
101871,2026-01-13T00:00:00Z,8,Johannesburg,224,Mouse,Accessories,25,5,10,112.5,Cash,Cashier_20,4230,112.5
101872,2026-01-21T00:00:00Z,7,Johannesburg,251,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_38,1821,3240
101873,2026-03-31T00:00:00Z,7,Pretoria,100,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_18,3219,42.75
101874,2026-01-21T00:00:00Z,9,Cape Town,182,Mouse,Accessories,25,5,5,118.75,Cash,Cashier_35,3471,118.75
101875,2026-01-02T00:00:00Z,3,Pretoria,176,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_10,1272,22.5
101876,2026-03-19T00:00:00Z,4,Cape Town,282,Laptop,Electronics,1200,5,10,5400,Cash,Cashier_12,3258,5400
101877,2026-01-28T00:00:00Z,4,Johannesburg,127,Keyboard,Accessories,45,3,0,135,Card,Cashier_13,4091,135
101878,2026-01-26T00:00:00Z,4,Johannesburg,159,Mouse,Accessories,25,4,0,100,Card,Cashier_9,1969,100
101879,2026-01-21T00:00:00Z,1,Cape Town,159,Mouse,Accessories,25,3,0,75,Card,Cashier_19,1363,75
101880,2026-03-01T00:00:00Z,3,Cape Town,290,Mouse,Accessories,25,5,10,112.5,Card,Cashier_17,1575,112.5
101881,2026-01-10T00:00:00Z,9,Pretoria,279,Mouse,Accessories,25,5,5,118.75,Eft,Cashier_36,4417,118.75
101882,2026-03-02T00:00:00Z,10,Pretoria,174,Keyboard,Accessories,45,4,5,171,Cash,Cashier_18,4634,171
101883,2026-03-10T00:00:00Z,9,Pretoria,240,Monitor,Electronics,300,4,10,1080,Eft,Cashier_13,2823,1080
101884,2026-02-23T00:00:00Z,6,Durban,179,Keyboard,Accessories,45,1,10,40.5,Eft,Cashier_31,1826,40.5
101885,2026-01-05T00:00:00Z,9,Cape Town,279,Mouse,Accessories,25,3,10,67.5,Card,Cashier_37,1980,67.5
101886,2026-03-13T00:00:00Z,9,Cape Town,169,Monitor,Electronics,300,4,10,1080,Eft,Cashier_22,4440,1080
101887,2026-02-06T00:00:00Z,2,Cape Town,183,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_35,1021,128.25
101888,2026-02-02T00:00:00Z,6,Cape Town,295,Keyboard,Accessories,45,2,5,85.5,Card,Cashier_39,2626,85.5
101889,2026-03-05T00:00:00Z,7,Cape Town,116,Mouse,Accessories,25,4,0,100,Eft,Cashier_13,1123,100
101890,2026-02-28T00:00:00Z,2,Cape Town,264,Monitor,Electronics,300,2,10,540,Cash,Cashier_2,3534,540
101891,2026-01-21T00:00:00Z,8,Cape Town,199,Mouse,Accessories,25,1,10,22.5,Card,Cashier_3,4257,22.5
101892,2026-02-10T00:00:00Z,5,Pretoria,251,Keyboard,Accessories,45,5,10,202.5,Eft,Cashier_15,2422,202.5
101893,2026-01-01T00:00:00Z,4,Cape Town,127,Mouse,Accessories,25,2,5,47.5,Eft,Cashier_4,3183,47.5
101894,2026-01-07T00:00:00Z,3,Pretoria,125,Keyboard,Accessories,45,2,0,90,Card,Cashier_30,2299,90
101895,2026-02-22T00:00:00Z,1,Johannesburg,286,Laptop,Electronics,1200,2,10,2160,Card,Cashier_15,4616,2160
101896,2026-02-11T00:00:00Z,1,Durban,165,Monitor,Electronics,300,2,0,600,Card,Cashier_7,3834,600
101897,2026-01-12T00:00:00Z,2,Cape Town,165,Monitor,Electronics,300,5,0,1500,Card,Cashier_25,1714,1500
101898,2026-02-17T00:00:00Z,1,Cape Town,113,Laptop,Electronics,1200,4,5,4560,Card,Cashier_23,2102,4560
101899,2026-02-07T00:00:00Z,9,Cape Town,181,Laptop,Electronics,1200,1,10,1080,Eft,Cashier_1,4612,1080
101900,2026-01-24T00:00:00Z,6,Johannesburg,207,Laptop,Electronics,1200,3,10,3240,Eft,Cashier_1,1890,3240
101901,2026-03-28T00:00:00Z,7,Cape Town,179,Keyboard,Accessories,45,3,0,135,Cash,Cashier_20,4363,135
101902,2026-03-26T00:00:00Z,3,Cape Town,179,Mouse,Accessories,25,4,10,90,Card,Cashier_12,2213,90
101903,2026-03-25T00:00:00Z,4,Cape Town,226,Monitor,Electronics,300,1,0,300,Eft,Cashier_8,1207,300
101904,2026-01-25T00:00:00Z,3,Cape Town,273,Keyboard,Accessories,45,2,10,81,Card,Cashier_32,2506,81
101905,2026-02-22T00:00:00Z,8,Cape Town,276,Keyboard,Accessories,45,4,10,162,Card,Cashier_21,4618,162
101906,2026-02-13T00:00:00Z,1,Cape Town,115,Mouse,Accessories,25,1,10,22.5,Card,Cashier_24,1911,22.5
101907,2026-02-06T00:00:00Z,6,Johannesburg,198,Laptop,Electronics,1200,5,5,5700,Eft,Cashier_4,1838,5700
101908,2026-01-28T00:00:00Z,5,Cape Town,228,Mouse,Accessories,25,5,5,118.75,Card,Cashier_18,3021,118.75
101909,2026-02-11T00:00:00Z,10,Johannesburg,255,Mouse,Accessories,25,5,0,125,Cash,Cashier_31,2167,125
101910,2026-03-29T00:00:00Z,10,Johannesburg,213,Monitor,Electronics,300,3,0,900,Card,Cashier_20,3924,900
101911,2026-02-16T00:00:00Z,4,Durban,178,Monitor,Electronics,300,3,0,900,Eft,Cashier_22,2620,900
101912,2026-01-19T00:00:00Z,6,Johannesburg,186,Mouse,Accessories,25,4,0,100,Cash,Cashier_17,4604,100
101913,2026-02-20T00:00:00Z,6,Cape Town,235,Keyboard,Accessories,45,3,10,121.5,Card,Cashier_9,2464,121.5
101914,2026-02-03T00:00:00Z,3,Pretoria,192,Laptop,Electronics,1200,1,10,1080,Card,Cashier_31,3748,1080
101915,2026-02-14T00:00:00Z,5,Pretoria,110,Laptop,Electronics,1200,5,0,6000,Card,Cashier_21,3094,6000
101916,2026-03-21T00:00:00Z,6,Cape Town,113,Mouse,Accessories,25,2,0,50,Eft,Cashier_18,2211,50
101917,2026-02-23T00:00:00Z,5,Cape Town,217,Monitor,Electronics,300,4,5,1140,Cash,Cashier_1,4305,1140
101918,2026-03-02T00:00:00Z,4,Cape Town,146,Keyboard,Accessories,45,5,0,225,Cash,Cashier_3,3671,225
101919,2026-03-30T00:00:00Z,3,Durban,133,Keyboard,Accessories,45,5,10,202.5,Card,Cashier_8,4251,202.5
101920,2026-01-28T00:00:00Z,1,Durban,290,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_26,2146,22.5
101921,2026-03-22T00:00:00Z,3,Pretoria,258,Mouse,Accessories,25,4,0,100,Cash,Cashier_30,2265,100
101922,2026-01-28T00:00:00Z,4,Pretoria,289,Monitor,Electronics,300,2,0,600,Card,Cashier_33,1663,600
101923,2026-01-27T00:00:00Z,2,Johannesburg,139,Laptop,Electronics,1200,1,5,1140,Cash,Cashier_27,2383,1140
101924,2026-02-23T00:00:00Z,3,Durban,199,Keyboard,Accessories,45,2,0,90,Card,Cashier_1,4227,90
101925,2026-03-24T00:00:00Z,1,Cape Town,282,Mouse,Accessories,25,5,0,125,Eft,Cashier_37,2461,125
101926,2026-01-13T00:00:00Z,6,Cape Town,119,Monitor,Electronics,300,1,5,285,Cash,Cashier_9,3348,285
101927,2026-01-09T00:00:00Z,1,Cape Town,100,Mouse,Accessories,25,1,0,25,Eft,Cashier_37,2176,25
101928,2026-02-16T00:00:00Z,5,Pretoria,267,Monitor,Electronics,300,1,5,285,Card,Cashier_12,2436,285
101929,2026-02-09T00:00:00Z,7,Cape Town,117,Laptop,Electronics,1200,5,0,6000,Cash,Cashier_40,3942,6000
101930,2026-01-31T00:00:00Z,5,Johannesburg,285,Monitor,Electronics,300,2,5,570,Eft,Cashier_24,1916,570
101931,2026-03-09T00:00:00Z,6,Cape Town,100,Laptop,Electronics,1200,4,10,4320,Eft,Cashier_6,4043,4320
101932,2026-01-26T00:00:00Z,7,Johannesburg,203,Keyboard,Accessories,45,2,0,90,Cash,Cashier_11,2708,90
101933,2026-02-12T00:00:00Z,2,Johannesburg,261,Monitor,Electronics,300,2,10,540,Card,Cashier_9,4690,540
101934,2026-02-23T00:00:00Z,3,Cape Town,149,Monitor,Electronics,300,2,10,540,Eft,Cashier_8,3344,540
101935,2026-03-27T00:00:00Z,1,Johannesburg,126,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_30,2156,121.5
101936,2026-03-11T00:00:00Z,2,Cape Town,183,Keyboard,Accessories,45,3,5,128.25,Eft,Cashier_37,3451,128.25
101937,2026-03-18T00:00:00Z,4,Cape Town,289,Monitor,Electronics,300,2,0,600,Eft,Cashier_38,3221,600
101938,2026-02-17T00:00:00Z,10,Johannesburg,205,Monitor,Electronics,300,2,5,570,Card,Cashier_1,1579,570
101939,2026-03-27T00:00:00Z,1,Pretoria,210,Monitor,Electronics,300,1,0,300,Eft,Cashier_40,2177,300
101940,2026-01-12T00:00:00Z,4,Johannesburg,262,Laptop,Electronics,1200,5,10,5400,Card,Cashier_18,3322,5400
101941,2026-03-07T00:00:00Z,9,Cape Town,178,Keyboard,Accessories,45,5,5,213.75,Card,Cashier_12,2405,213.75
101942,2026-03-03T00:00:00Z,2,Cape Town,128,Laptop,Electronics,1200,4,0,4800,Eft,Cashier_11,3124,4800
101943,2026-03-12T00:00:00Z,2,Cape Town,180,Laptop,Electronics,1200,1,0,1200,Cash,Cashier_10,2921,1200
101944,2026-01-16T00:00:00Z,9,Johannesburg,260,Keyboard,Accessories,45,1,5,42.75,Eft,Cashier_40,1079,42.75
101945,2026-01-18T00:00:00Z,8,Pretoria,265,Monitor,Electronics,300,2,0,600,Card,Cashier_22,1015,600
101946,2026-03-09T00:00:00Z,7,Cape Town,261,Monitor,Electronics,300,1,10,270,Cash,Cashier_18,2458,270
101947,2026-01-05T00:00:00Z,5,Durban,170,Mouse,Accessories,25,5,5,118.75,Card,Cashier_6,4441,118.75
101948,2026-01-08T00:00:00Z,3,Cape Town,143,Laptop,Electronics,1200,1,10,1080,Cash,Cashier_24,4920,1080
101949,2026-02-08T00:00:00Z,3,Durban,233,Keyboard,Accessories,45,2,0,90,Eft,Cashier_20,2950,90
101950,2026-02-23T00:00:00Z,5,Johannesburg,253,Mouse,Accessories,25,5,0,125,Eft,Cashier_33,2820,125
101951,2026-02-26T00:00:00Z,2,Durban,174,Mouse,Accessories,25,3,10,67.5,Card,Cashier_18,2035,67.5
101952,2026-03-07T00:00:00Z,1,Durban,283,Mouse,Accessories,25,3,0,75,Card,Cashier_24,1821,75
101953,2026-01-30T00:00:00Z,8,Durban,247,Keyboard,Accessories,45,1,0,45,Card,Cashier_24,4091,45
101954,2026-03-08T00:00:00Z,6,Durban,163,Keyboard,Accessories,45,2,0,90,Card,Cashier_15,1406,90
101955,2026-01-09T00:00:00Z,3,Johannesburg,234,Mouse,Accessories,25,1,10,22.5,Eft,Cashier_22,2166,22.5
101956,2026-03-02T00:00:00Z,2,Cape Town,259,Mouse,Accessories,25,3,10,67.5,Card,Cashier_40,2413,67.5
101957,2026-03-21T00:00:00Z,8,Cape Town,198,Keyboard,Accessories,45,1,0,45,Card,Cashier_26,4231,45
101958,2026-02-01T00:00:00Z,6,Durban,145,Keyboard,Accessories,45,3,10,121.5,Eft,Cashier_12,1928,121.5
101959,2026-02-23T00:00:00Z,5,Durban,182,Monitor,Electronics,300,2,0,600,Eft,Cashier_27,1898,600
