TransactionID,Date,Account,Type,Category,Subcategory,Amount,VendorClient,Description,PaymentMethod,Department,City,Month,Revenue,Expense
301848,2026-01-26,Card,Expense,Utilities,Utilities Sub,-2571,Entity_516,Utilities Transaction,Cash,Sales,Johannesburg,2026-01,0,2571
301849,2026-01-21,Card,Income,Utilities,Utilities Sub,17115,Entity_437,Utilities Transaction,Eft,Admin,Johannesburg,2026-01,17115,0
301850,2026-02-23,Business,Income,Travel,Travel Sub,6184,Entity_330,Travel Transaction,Card,Sales,Johannesburg,2026-02,6184,0
301851,2026-02-13,Business,Income,Rent,Rent Sub,735,Entity_951,Rent Transaction,Eft,Operations,Cape Town,2026-02,735,0
301852,2026-02-19,Card,Expense,Software,Software Sub,-19620,Entity_905,Software Transaction,Eft,Operations,Pretoria,2026-02,0,19620
301853,2026-03-25,Business,Expense,Travel,Travel Sub,-17226,Entity_103,Travel Transaction,Card,Admin,Durban,2026-03,0,17226
301854,2026-02-10,Card,Income,Software,Software Sub,19320,Entity_974,Software Transaction,Eft,Sales,Johannesburg,2026-02,19320,0
301855,2026-01-28,Business,Expense,Sales,Sales Sub,-2794,Entity_344,Sales Transaction,Eft,Operations,Pretoria,2026-01,0,2794
301856,2026-03-26,Card,Income,Travel,Travel Sub,2798,Entity_823,Travel Transaction,Eft,Sales,Durban,2026-03,2798,0
301857,2026-03-04,Card,Expense,Utilities,Utilities Sub,-8446,Entity_888,Utilities Transaction,Eft,Sales,Johannesburg,2026-03,0,8446
301858,2026-03-15,Business,Expense,Utilities,Utilities Sub,-1370,Entity_428,Utilities Transaction,Card,Sales,Durban,2026-03,0,1370
301859,2026-03-22,Card,Expense,Utilities,Utilities Sub,-16054,Entity_184,Utilities Transaction,Card,Admin,Pretoria,2026-03,0,16054
301860,2026-02-10,Card,Income,Software,Software Sub,10340,Entity_824,Software Transaction,Eft,Operations,Johannesburg,2026-02,10340,0
301861,2026-03-19,Business,Income,Software,Software Sub,19336,Entity_454,Software Transaction,Eft,Operations,Pretoria,2026-03,19336,0
301862,2026-02-15,Business,Income,Marketing,Marketing Sub,7398,Entity_72,Marketing Transaction,Card,Operations,Pretoria,2026-02,7398,0
301863,2026-01-08,Business,Income,Utilities,Utilities Sub,13218,Entity_987,Utilities Transaction,Cash,Admin,Johannesburg,2026-01,13218,0
301864,2026-01-09,Card,Expense,Sales,Sales Sub,-13300,Entity_483,Sales Transaction,Card,Admin,Johannesburg,2026-01,0,13300
301865,2026-03-23,Business,Income,Marketing,Marketing Sub,3823,Entity_829,Marketing Transaction,Cash,Sales,Cape Town,2026-03,3823,0
301866,2026-01-14,Card,Expense,Travel,Travel Sub,-4434,Entity_672,Travel Transaction,Eft,Admin,Cape Town,2026-01,0,4434
301867,2026-03-11,Card,Income,Software,Software Sub,18083,Entity_485,Software Transaction,Eft,Operations,Durban,2026-03,18083,0
301868,2026-02-19,Business,Income,Consulting,Consulting Sub,2422,Entity_123,Consulting Transaction,Eft,Operations,Johannesburg,2026-02,2422,0
301869,2026-01-26,Card,Expense,Marketing,Marketing Sub,-6529,Entity_725,Marketing Transaction,Cash,Sales,Cape Town,2026-01,0,6529
301870,2026-01-07,Card,Income,Consulting,Consulting Sub,18489,Entity_862,Consulting Transaction,Card,Operations,Durban,2026-01,18489,0
301871,2026-03-24,Business,Expense,Software,Software Sub,-5280,Entity_598,Software Transaction,Card,Sales,Cape Town,2026-03,0,5280
301872,2026-02-03,Business,Expense,Sales,Sales Sub,-986,Entity_163,Sales Transaction,Eft,Admin,Cape Town,2026-02,0,986
301873,2026-03-01,Business,Expense,Sales,Sales Sub,-3054,Entity_848,Sales Transaction,Cash,Operations,Durban,2026-03,0,3054
301874,2026-03-06,Card,Expense,Consulting,Consulting Sub,-10783,Entity_237,Consulting Transaction,Card,Sales,Johannesburg,2026-03,0,10783
301875,2026-03-11,Business,Expense,Utilities,Utilities Sub,-15435,Entity_789,Utilities Transaction,Eft,Operations,Cape Town,2026-03,0,15435
301876,2026-02-06,Business,Expense,Marketing,Marketing Sub,-15358,Entity_826,Marketing Transaction,Eft,Sales,Johannesburg,2026-02,0,15358
301877,2026-03-01,Card,Expense,Utilities,Utilities Sub,-4657,Entity_780,Utilities Transaction,Card,Operations,Cape Town,2026-03,0,4657
301878,2026-02-06,Business,Expense,Software,Software Sub,-3887,Entity_358,Software Transaction,Cash,Operations,Cape Town,2026-02,0,3887
301879,2026-01-17,Card,Income,Rent,Rent Sub,11448,Entity_153,Rent Transaction,Eft,Sales,Cape Town,2026-01,11448,0
301880,2026-01-04,Card,Expense,Software,Software Sub,-11923,Entity_58,Software Transaction,Card,Operations,Cape Town,2026-01,0,11923
301881,2026-03-30,Business,Expense,Sales,Sales Sub,-7897,Entity_960,Sales Transaction,Cash,Operations,Johannesburg,2026-03,0,7897
301882,2026-01-23,Card,Expense,Rent,Rent Sub,-10350,Entity_323,Rent Transaction,Card,Sales,Pretoria,2026-01,0,10350
301883,2026-01-14,Business,Expense,Utilities,Utilities Sub,-10163,Entity_981,Utilities Transaction,Eft,Operations,Durban,2026-01,0,10163
301884,2026-01-16,Business,Expense,Sales,Sales Sub,-16805,Entity_52,Sales Transaction,Card,Admin,Durban,2026-01,0,16805
301885,2026-01-01,Card,Income,Marketing,Marketing Sub,15828,Entity_948,Marketing Transaction,Card,Admin,Cape Town,2026-01,15828,0
301886,2026-03-04,Card,Income,Utilities,Utilities Sub,2509,Entity_894,Utilities Transaction,Eft,Operations,Durban,2026-03,2509,0
301887,2026-02-24,Card,Income,Software,Software Sub,17544,Entity_197,Software Transaction,Eft,Operations,Cape Town,2026-02,17544,0
301888,2026-03-09,Card,Income,Marketing,Marketing Sub,6590,Entity_774,Marketing Transaction,Cash,Operations,Cape Town,2026-03,6590,0
301889,2026-02-13,Card,Expense,Travel,Travel Sub,-7512,Entity_994,Travel Transaction,Cash,Admin,Johannesburg,2026-02,0,7512
301890,2026-02-18,Business,Income,Marketing,Marketing Sub,1510,Entity_689,Marketing Transaction,Cash,Sales,Pretoria,2026-02,1510,0
301891,2026-03-15,Card,Income,Travel,Travel Sub,2545,Entity_585,Travel Transaction,Card,Sales,Johannesburg,2026-03,2545,0
301892,2026-02-27,Business,Expense,Sales,Sales Sub,-13215,Entity_96,Sales Transaction,Card,Sales,Cape Town,2026-02,0,13215
301893,2026-02-13,Business,Expense,Software,Software Sub,-7483,Entity_311,Software Transaction,Eft,Operations,Cape Town,2026-02,0,7483
301894,2026-02-23,Business,Expense,Travel,Travel Sub,-1485,Entity_594,Travel Transaction,Card,Operations,Cape Town,2026-02,0,1485
301895,2026-02-20,Card,Income,Consulting,Consulting Sub,7515,Entity_251,Consulting Transaction,Card,Operations,Cape Town,2026-02,7515,0
301896,2026-02-26,Business,Income,Software,Software Sub,4006,Entity_79,Software Transaction,Cash,Sales,Cape Town,2026-02,4006,0
301897,2026-03-23,Card,Income,Utilities,Utilities Sub,5027,Entity_695,Utilities Transaction,Cash,Operations,Johannesburg,2026-03,5027,0
301898,2026-01-04,Card,Income,Utilities,Utilities Sub,17438,Entity_48,Utilities Transaction,Eft,Operations,Cape Town,2026-01,17438,0
301899,2026-02-14,Card,Income,Marketing,Marketing Sub,7446,Entity_735,Marketing Transaction,Card,Admin,Cape Town,2026-02,7446,0
301900,2026-03-21,Card,Income,Software,Software Sub,4053,Entity_876,Software Transaction,Eft,Sales,Durban,2026-03,4053,0
301901,2026-02-03,Business,Expense,Utilities,Utilities Sub,-14233,Entity_218,Utilities Transaction,Cash,Operations,Durban,2026-02,0,14233
301902,2026-01-11,Business,Income,Consulting,Consulting Sub,16844,Entity_412,Consulting Transaction,Card,Admin,Durban,2026-01,16844,0
301903,2026-03-03,Business,Income,Software,Software Sub,19322,Entity_556,Software Transaction,Eft,Admin,Cape Town,2026-03,19322,0
301904,2026-03-29,Card,Expense,Software,Software Sub,-1827,Entity_976,Software Transaction,Card,Operations,Johannesburg,2026-03,0,1827
301905,2026-01-10,Business,Income,Travel,Travel Sub,11363,Entity_818,Travel Transaction,Eft,Sales,Durban,2026-01,11363,0
301906,2026-02-13,Business,Income,Software,Software Sub,7543,Entity_109,Software Transaction,Eft,Operations,Cape Town,2026-02,7543,0
301907,2026-01-27,Card,Expense,Consulting,Consulting Sub,-17413,Entity_353,Consulting Transaction,Cash,Operations,Durban,2026-01,0,17413
301908,2026-03-24,Card,Income,Utilities,Utilities Sub,2388,Entity_411,Utilities Transaction,Card,Admin,Durban,2026-03,2388,0
301909,2026-02-10,Business,Expense,Marketing,Marketing Sub,-15823,Entity_612,Marketing Transaction,Eft,Admin,Cape Town,2026-02,0,15823
301910,2026-01-01,Card,Income,Utilities,Utilities Sub,9885,Entity_929,Utilities Transaction,Eft,Sales,Cape Town,2026-01,9885,0
301911,2026-03-10,Business,Income,Utilities,Utilities Sub,1225,Entity_649,Utilities Transaction,Cash,Sales,Pretoria,2026-03,1225,0
301912,2026-02-08,Business,Income,Consulting,Consulting Sub,5275,Entity_285,Consulting Transaction,Eft,Operations,Cape Town,2026-02,5275,0
301913,2026-02-17,Business,Expense,Utilities,Utilities Sub,-3036,Entity_284,Utilities Transaction,Eft,Sales,Cape Town,2026-02,0,3036
301914,2026-03-11,Business,Income,Consulting,Consulting Sub,14964,Entity_644,Consulting Transaction,Card,Admin,Durban,2026-03,14964,0
301915,2026-01-12,Business,Expense,Utilities,Utilities Sub,-9286,Entity_742,Utilities Transaction,Card,Sales,Durban,2026-01,0,9286
301916,2026-03-15,Card,Income,Travel,Travel Sub,14435,Entity_199,Travel Transaction,Eft,Operations,Cape Town,2026-03,14435,0
301917,2026-01-08,Card,Expense,Rent,Rent Sub,-7473,Entity_311,Rent Transaction,Eft,Sales,Johannesburg,2026-01,0,7473
301918,2026-01-18,Card,Expense,Rent,Rent Sub,-10781,Entity_874,Rent Transaction,Eft,Operations,Cape Town,2026-01,0,10781
301919,2026-03-07,Card,Income,Travel,Travel Sub,12010,Entity_771,Travel Transaction,Eft,Admin,Durban,2026-03,12010,0
301920,2026-03-09,Business,Expense,Sales,Sales Sub,-5060,Entity_283,Sales Transaction,Card,Admin,Johannesburg,2026-03,0,5060
301921,2026-03-13,Card,Expense,Travel,Travel Sub,-15596,Entity_576,Travel Transaction,Card,Operations,Durban,2026-03,0,15596
301922,2026-03-01,Business,Expense,Consulting,Consulting Sub,-15260,Entity_447,Consulting Transaction,Card,Operations,Johannesburg,2026-03,0,15260
301923,2026-02-06,Business,Income,Consulting,Consulting Sub,12314,Entity_808,Consulting Transaction,Cash,Sales,Pretoria,2026-02,12314,0
301924,2026-01-07,Business,Income,Utilities,Utilities Sub,12272,Entity_853,Utilities Transaction,Cash,Operations,Durban,2026-01,12272,0
301925,2026-03-26,Business,Expense,Travel,Travel Sub,-13804,Entity_144,Travel Transaction,Card,Operations,Durban,2026-03,0,13804
301926,2026-02-02,Card,Income,Travel,Travel Sub,8945,Entity_458,Travel Transaction,Cash,Admin,Cape Town,2026-02,8945,0
301927,2026-02-27,Business,Income,Rent,Rent Sub,9989,Entity_188,Rent Transaction,Eft,Sales,Pretoria,2026-02,9989,0
301928,2026-02-21,Card,Expense,Consulting,Consulting Sub,-19808,Entity_838,Consulting Transaction,Card,Admin,Pretoria,2026-02,0,19808
301929,2026-02-20,Business,Expense,Utilities,Utilities Sub,-6391,Entity_447,Utilities Transaction,Card,Sales,Cape Town,2026-02,0,6391
301930,2026-03-13,Business,Expense,Marketing,Marketing Sub,-4542,Entity_487,Marketing Transaction,Card,Sales,Johannesburg,2026-03,0,4542
301931,2026-02-19,Business,Income,Utilities,Utilities Sub,16943,Entity_535,Utilities Transaction,Card,Operations,Cape Town,2026-02,16943,0
301932,2026-01-04,Card,Expense,Software,Software Sub,-9865,Entity_542,Software Transaction,Cash,Sales,Durban,2026-01,0,9865
301933,2026-01-21,Business,Expense,Rent,Rent Sub,-13507,Entity_56,Rent Transaction,Eft,Admin,Johannesburg,2026-01,0,13507
301934,2026-01-07,Card,Expense,Software,Software Sub,-11561,Entity_82,Software Transaction,Eft,Operations,Cape Town,2026-01,0,11561
301935,2026-02-10,Business,Income,Utilities,Utilities Sub,11946,Entity_523,Utilities Transaction,Eft,Admin,Durban,2026-02,11946,0
301936,2026-02-21,Business,Income,Rent,Rent Sub,446,Entity_142,Rent Transaction,Cash,Sales,Durban,2026-02,446,0
301937,2026-03-04,Card,Expense,Sales,Sales Sub,-536,Entity_209,Sales Transaction,Cash,Sales,Pretoria,2026-03,0,536
301938,2026-01-31,Card,Expense,Consulting,Consulting Sub,-7445,Entity_682,Consulting Transaction,Cash,Admin,Johannesburg,2026-01,0,7445
301939,2026-03-31,Business,Expense,Travel,Travel Sub,-2964,Entity_18,Travel Transaction,Eft,Sales,Cape Town,2026-03,0,2964
301940,2026-01-14,Business,Expense,Marketing,Marketing Sub,-13697,Entity_38,Marketing Transaction,Card,Admin,Pretoria,2026-01,0,13697
301941,2026-02-01,Card,Income,Travel,Travel Sub,3717,Entity_539,Travel Transaction,Eft,Operations,Cape Town,2026-02,3717,0
301942,2026-03-07,Card,Expense,Software,Software Sub,-3654,Entity_219,Software Transaction,Cash,Operations,Cape Town,2026-03,0,3654
301943,2026-01-03,Card,Expense,Software,Software Sub,-7813,Entity_893,Software Transaction,Cash,Admin,Cape Town,2026-01,0,7813
301944,2026-02-18,Card,Income,Marketing,Marketing Sub,1288,Entity_328,Marketing Transaction,Card,Sales,Pretoria,2026-02,1288,0
301945,2026-02-14,Card,Income,Consulting,Consulting Sub,19802,Entity_757,Consulting Transaction,Eft,Sales,Cape Town,2026-02,19802,0
301946,2026-02-25,Business,Expense,Sales,Sales Sub,-11016,Entity_272,Sales Transaction,Eft,Operations,Durban,2026-02,0,11016
301947,2026-02-22,Business,Expense,Consulting,Consulting Sub,-9177,Entity_418,Consulting Transaction,Card,Admin,Pretoria,2026-02,0,9177
301948,2026-03-07,Business,Income,Sales,Sales Sub,11665,Entity_773,Sales Transaction,Card,Admin,Johannesburg,2026-03,11665,0
301949,2026-03-15,Business,Expense,Sales,Sales Sub,-7581,Entity_414,Sales Transaction,Card,Admin,Cape Town,2026-03,0,7581
301950,2026-03-27,Business,Expense,Travel,Travel Sub,-6084,Entity_36,Travel Transaction,Eft,Operations,Johannesburg,2026-03,0,6084
301951,2026-02-16,Business,Expense,Sales,Sales Sub,-18190,Entity_430,Sales Transaction,Card,Sales,Durban,2026-02,0,18190
301952,2026-03-08,Business,Income,Software,Software Sub,6318,Entity_840,Software Transaction,Eft,Admin,Pretoria,2026-03,6318,0
301953,2026-01-10,Business,Income,Sales,Sales Sub,17491,Entity_73,Sales Transaction,Cash,Admin,Durban,2026-01,17491,0
301954,2026-02-18,Card,Income,Marketing,Marketing Sub,19889,Entity_693,Marketing Transaction,Card,Sales,Durban,2026-02,19889,0
301955,2026-02-22,Card,Expense,Utilities,Utilities Sub,-7769,Entity_368,Utilities Transaction,Eft,Sales,Cape Town,2026-02,0,7769
301956,2026-01-14,Card,Income,Rent,Rent Sub,7375,Entity_466,Rent Transaction,Eft,Sales,Cape Town,2026-01,7375,0
301957,2026-01-11,Business,Income,Travel,Travel Sub,19093,Entity_494,Travel Transaction,Eft,Sales,Pretoria,2026-01,19093,0
301958,2026-02-20,Card,Income,Utilities,Utilities Sub,13997,Entity_776,Utilities Transaction,Cash,Sales,Johannesburg,2026-02,13997,0
301959,2026-03-31,Business,Expense,Travel,Travel Sub,-13822,Entity_253,Travel Transaction,Cash,Operations,Cape Town,2026-03,0,13822
301960,2026-02-21,Business,Expense,Software,Software Sub,-16226,Entity_161,Software Transaction,Card,Sales,Pretoria,2026-02,0,16226
301961,2026-03-24,Business,Expense,Utilities,Utilities Sub,-2272,Entity_29,Utilities Transaction,Eft,Operations,Cape Town,2026-03,0,2272
301962,2026-01-26,Card,Income,Software,Software Sub,16899,Entity_331,Software Transaction,Card,Sales,Durban,2026-01,16899,0
301963,2026-01-30,Card,Expense,Marketing,Marketing Sub,-1674,Entity_738,Marketing Transaction,Card,Sales,Durban,2026-01,0,1674
301964,2026-01-07,Business,Income,Marketing,Marketing Sub,9075,Entity_594,Marketing Transaction,Eft,Operations,Cape Town,2026-01,9075,0
301965,2026-02-26,Business,Expense,Software,Software Sub,-5507,Entity_407,Software Transaction,Card,Admin,Durban,2026-02,0,5507
301966,2026-03-03,Card,Income,Software,Software Sub,6111,Entity_182,Software Transaction,Eft,Sales,Durban,2026-03,6111,0
301967,2026-02-26,Business,Expense,Software,Software Sub,-11210,Entity_972,Software Transaction,Cash,Sales,Cape Town,2026-02,0,11210
301968,2026-03-15,Business,Expense,Consulting,Consulting Sub,-16184,Entity_322,Consulting Transaction,Eft,Sales,Durban,2026-03,0,16184
301969,2026-03-08,Business,Income,Travel,Travel Sub,243,Entity_506,Travel Transaction,Card,Operations,Cape Town,2026-03,243,0
301970,2026-01-29,Card,Expense,Rent,Rent Sub,-12967,Entity_840,Rent Transaction,Cash,Operations,Johannesburg,2026-01,0,12967
301971,2026-01-06,Card,Expense,Software,Software Sub,-19660,Entity_794,Software Transaction,Card,Sales,Cape Town,2026-01,0,19660
301972,2026-02-16,Business,Income,Sales,Sales Sub,881,Entity_727,Sales Transaction,Card,Admin,Cape Town,2026-02,881,0
301973,2026-02-27,Business,Expense,Rent,Rent Sub,-1495,Entity_927,Rent Transaction,Card,Sales,Durban,2026-02,0,1495
301974,2026-03-28,Business,Expense,Marketing,Marketing Sub,-10621,Entity_51,Marketing Transaction,Card,Operations,Pretoria,2026-03,0,10621
301975,2026-03-25,Card,Income,Rent,Rent Sub,14180,Entity_107,Rent Transaction,Cash,Sales,Cape Town,2026-03,14180,0
301976,2026-03-31,Card,Income,Marketing,Marketing Sub,10219,Entity_857,Marketing Transaction,Eft,Admin,Pretoria,2026-03,10219,0
301977,2026-03-11,Card,Income,Software,Software Sub,5552,Entity_809,Software Transaction,Card,Sales,Cape Town,2026-03,5552,0
301978,2026-03-15,Business,Expense,Utilities,Utilities Sub,-6121,Entity_543,Utilities Transaction,Card,Sales,Johannesburg,2026-03,0,6121
301979,2026-01-10,Business,Income,Marketing,Marketing Sub,5907,Entity_373,Marketing Transaction,Cash,Operations,Durban,2026-01,5907,0
301980,2026-01-12,Card,Income,Software,Software Sub,7481,Entity_775,Software Transaction,Eft,Sales,Johannesburg,2026-01,7481,0
301981,2026-02-14,Card,Income,Sales,Sales Sub,13465,Entity_8,Sales Transaction,Eft,Sales,Durban,2026-02,13465,0
301982,2026-01-05,Card,Expense,Rent,Rent Sub,-17558,Entity_934,Rent Transaction,Card,Operations,Durban,2026-01,0,17558
301983,2026-02-25,Business,Expense,Marketing,Marketing Sub,-4688,Entity_550,Marketing Transaction,Cash,Operations,Johannesburg,2026-02,0,4688
301984,2026-02-02,Business,Income,Software,Software Sub,3126,Entity_429,Software Transaction,Eft,Admin,Pretoria,2026-02,3126,0
301985,2026-02-02,Card,Income,Software,Software Sub,7812,Entity_529,Software Transaction,Cash,Sales,Johannesburg,2026-02,7812,0
301986,2026-01-29,Business,Income,Sales,Sales Sub,4770,Entity_130,Sales Transaction,Card,Operations,Pretoria,2026-01,4770,0
301987,2026-03-13,Business,Expense,Travel,Travel Sub,-2058,Entity_510,Travel Transaction,Eft,Operations,Cape Town,2026-03,0,2058
301988,2026-02-22,Card,Income,Sales,Sales Sub,16055,Entity_706,Sales Transaction,Eft,Admin,Pretoria,2026-02,16055,0
301989,2026-01-09,Card,Expense,Software,Software Sub,-15704,Entity_229,Software Transaction,Card,Admin,Cape Town,2026-01,0,15704
301990,2026-03-12,Card,Income,Utilities,Utilities Sub,3308,Entity_980,Utilities Transaction,Cash,Admin,Johannesburg,2026-03,3308,0
301991,2026-01-15,Card,Expense,Sales,Sales Sub,-14210,Entity_11,Sales Transaction,Card,Sales,Pretoria,2026-01,0,14210
301992,2026-03-22,Card,Income,Consulting,Consulting Sub,1129,Entity_539,Consulting Transaction,Eft,Sales,Durban,2026-03,1129,0
301993,2026-01-15,Card,Income,Rent,Rent Sub,2433,Entity_68,Rent Transaction,Card,Admin,Johannesburg,2026-01,2433,0
301994,2026-02-19,Card,Expense,Travel,Travel Sub,-1749,Entity_118,Travel Transaction,Card,Sales,Cape Town,2026-02,0,1749
301995,2026-03-11,Card,Expense,Marketing,Marketing Sub,-11884,Entity_216,Marketing Transaction,Card,Sales,Cape Town,2026-03,0,11884
301996,2026-01-29,Business,Income,Sales,Sales Sub,4689,Entity_192,Sales Transaction,Card,Admin,Durban,2026-01,4689,0
301997,2026-01-10,Business,Expense,Marketing,Marketing Sub,-19730,Entity_261,Marketing Transaction,Card,Admin,Cape Town,2026-01,0,19730
